name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source
Samsung Galaxy A07 / 8 Go / 64 Go / Vert Avec Chargeur secteur et câble,Samsung,8.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,379.0,https://www.tunisianet.com.tn/smartphone-tunisie/90538-samsung-galaxy-a07-8-go-64-go-vert-avec-chargeur-secteur-et-cable.html,Tunisianet
Smartphone TECNO Spark 40C  8/128 Go / GRIS,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88716-smartphone-tecno-spark-40c-8128-go-gris.html,Tunisianet
Smartphone TECNO Spark 40C  8/128 Go / BLANC,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88717-smartphone-tecno-spark-40c-8128-go-blanc.html,Tunisianet
Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Noir + Ecouteurs sans fil  TECNO BUDS 3 Offerts,TECNO,6.0,128.0,5000.0,6.78,50.0,8.0,4G,Android 14,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/79277-smartphone-tecno-spark-30c-4g-6-go-128-go-noir-ecouteurs-sans-fil-tecno-buds-3-offerts-.html,Tunisianet
Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Blanc + Ecouteurs sans fil  TECNO BUDS 3 Offerts,TECNO,6.0,128.0,5000.0,6.78,50.0,8.0,4G,Android 14,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/79278-smartphone-tecno-spark-30c-4g-6-go-128-go-blanc.html,Tunisianet
Smartphone Realme C51 / 4 Go / 128 Go / Vert,realme,4.0,128.0,5000.0,6.7,50.0,5.0,4G,Android 13,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/69530-smartphone-realme-c51-4-go-128-go-vert.html,Tunisianet
Smartphone TECNO Spark 40C  8/128 Go / BLACK,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88713-smartphone-tecno-spark-40c-8128-go-black.html,Tunisianet
Smartphone TECNO Spark 40C  8/128 Go / BLEU,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88715-smartphone-tecno-spark-40c-8128-go-bleu.html,Tunisianet
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Noir,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/73686-smartphone-zte-v50-design-4g-8-go-128-go-noir.html,Tunisianet
SMARTPHONE ITEL P55 8/256G / Violet,Itel mobile,8.0,8.0,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/75390-smartphone-itel-p55-8256g-violet.html,Tunisianet
Smartphone VIVO Y19S / 8 Go / 128 Go / Silver,Vivo,8.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/80017-smartphone-vivo-y19s-8-go-128-go-silver.html,Tunisianet
Smartphone VIVO Y19S / 8 Go / 128 Go / Noir,Vivo,8.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/80016-smartphone-vivo-y19s-8-go-128-go-noir.html,Tunisianet
Smartphone OSCAL FLAT 2 | 6+12G/256G | NOIR,OSCAL,6.0,256.0,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/90697-smartphone-oscal-flat-2-612g256g-noir.html,Tunisianet
Smartphone OSCAL FLAT 2 | 6+12G/256G | Bleu,OSCAL,6.0,256.0,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/90698-smartphone-oscal-flat-2-612g256g-bleu.html,Tunisianet
SMARTPHONE ITEL P55 8/256G / Gold,Itel mobile,8.0,8.0,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/75392-smartphone-itel-p55-8256g-gold.html,Tunisianet
SMARTPHONE ITEL P55 8/256G / Bleu,Itel mobile,8.0,8.0,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/75393-smartphone-itel-p55-8256g-violet.html,Tunisianet
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/73688-smartphone-zte-v50-design-4g-8-go-128-go-violet.html,Tunisianet
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/73687-smartphone-zte-v50-design-4g-8-go-128-go-vert.html,Tunisianet
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Meadow Green,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88891-smartphone-infinix-hot-60i-4g-6-go-128-go-meadow-green.html,Tunisianet
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Purple,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88888-smartphone-infinix-hot-60i-4g-6-go-128-go-purple.html,Tunisianet
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Neon Red,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88889-smartphone-infinix-hot-60i-4g-6-go-128-go-neon-red.html,Tunisianet
Smartphone Realme C61 / 6 Go / 128 Go / Gold,realme,6.0,6.0,5000.0,6.7,50.0,5.0,4G,Android 14,Unisoc,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/80050-smartphone-realme-c61-6-go-128-go-gold.html,Tunisianet
Smartphone Realme C61 / 6 Go / 128 Go / Vert,realme,6.0,6.0,5000.0,6.7,50.0,5.0,4G,Android 14,Unisoc,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/80051-smartphone-realme-c61-6-go-128-go-vert.html,Tunisianet
SMARTPHONE HONOR X5C Plus 4Go / 128Go / Cyan,Honor,4.0,4.0,5260.0,6.56,50.0,5.0,4G,Android 15,Octa Core,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/90683-smartphone-honor-x5c-plus-4go-128go-cyan.html,Tunisianet
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Sleek Black,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88886-smartphone-infinix-hot-60i-4g-6-go-128-go-sleek-black.html,Tunisianet
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Shadow Blue,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88887-smartphone-infinix-hot-60i-4g-6-go-128-go-shadow-blue.html,Tunisianet
SMARTPHONE HONOR X5C Plus 4Go / 128Go / Noir,Honor,4.0,4.0,5260.0,6.56,50.0,5.0,4G,Android 15,Octa Core,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/90681-smartphone-honor-x5c-plus-4go-128go-noir.html,Tunisianet
Samsung Galaxy A07 / 8 Go / 128 Go / Violet Avec Chargeur secteur et câble,Samsung,8.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/90543-samsung-galaxy-a07-8-go-128-go-violet-avec-chargeur-secteur-et-cable.html,Tunisianet
Samsung Galaxy A07 / 8 Go / 128 Go / Noir Avec Chargeur secteur et câble,Samsung,8.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/90545-samsung-galaxy-a07-8-go-128-go-noir.html,Tunisianet
Samsung Galaxy A07 / 8 Go / 128 Go / Vert Avec Chargeur secteur et câble,Samsung,8.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/90546-samsung-galaxy-a07-8-go-128-go-vert-avec-chargeur-secteur-et-cable.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MIDNIGHT BLACK,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/88721-smartphone-xiaomi-redmi-15c-4go-128go-midnight-black.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MINT GREEN,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/88722-smartphone-xiaomi-redmi-15c-4go-128go-mint-green.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / TWILIGHT ORANGE,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/88724-smartphone-xiaomi-redmi-15c-4go-128go-twilight-orange.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MOONLIGHT BLUE,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,429.0,https://www.tunisianet.com.tn/smartphone-tunisie/88723-smartphone-xiaomi-redmi-15c-4go-128go-moonlight-blue.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Noir,Infinix,4.0,128.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,449.0,https://www.tunisianet.com.tn/smartphone-tunisie/89536-smartphone-infinix-hot-60i-5g-4-go-128-go-noir.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Rouge,Infinix,4.0,128.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,449.0,https://www.tunisianet.com.tn/smartphone-tunisie/89539-smartphone-infinix-hot-60i-5g-4-go-128-go-rouge.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Vert,Infinix,4.0,128.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,449.0,https://www.tunisianet.com.tn/smartphone-tunisie/89540-smartphone-infinix-hot-60i-5g-4-go-128-go-vert.html,Tunisianet
Smartphone VIVO Y19S / 12 Go / 128 Go / Silver,Vivo,12.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,459.0,https://www.tunisianet.com.tn/smartphone-tunisie/86355-smartphone-vivo-y19s-12-go-128-go-silver.html,Tunisianet
Smartphone VIVO Y19S / 12 Go / 128 Go / Noir,Vivo,12.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,459.0,https://www.tunisianet.com.tn/smartphone-tunisie/86354-smartphone-vivo-y19s-12-go-128-go-noir.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 6GO / 128GO / MINT GREEN,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,469.0,https://www.tunisianet.com.tn/smartphone-tunisie/88727-smartphone-xiaomi-redmi-15c-6go-128go-mint-green.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 6GO / 128GO / TWILIGHT ORANGE,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,469.0,https://www.tunisianet.com.tn/smartphone-tunisie/88725-smartphone-xiaomi-redmi-15c-6go-128go-twilight-orange.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 6GO / 128GO / MIDNIGHT BLACK,Xiaomi,128.0,128.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,469.0,https://www.tunisianet.com.tn/smartphone-tunisie/88726-smartphone-xiaomi-redmi-15c-6go-128go-midnight-black.html,Tunisianet
SMARTPHONE ITEL P65 / 12Go / 256 Go / Noir,Itel mobile,6.0,256.0,5000.0,6.7,50.0,8.0,4G,Android 14,Octa Core,479.0,https://www.tunisianet.com.tn/telephonie-tablette/80224-smartphone-itel-p65-12go-256-go-noir.html,Tunisianet
SMARTPHONE OPPO A6x 4G | 8Go / 128Go | Violet prune,Oppo,8.0,128.0,6100.0,6.82,13.0,5.0,4G,Android 15,Snapdragon,479.0,https://www.tunisianet.com.tn/smartphone-tunisie/91663-smartphone-oppo-a6x-4g-4go-128go-violet-prune.html,Tunisianet
SMARTPHONE OPPO A6x 4G | 8Go / 128Go | Bleu glacé,Oppo,8.0,128.0,6100.0,6.82,13.0,5.0,4G,Android 15,Snapdragon,479.0,https://www.tunisianet.com.tn/smartphone-tunisie/91662-smartphone-oppo-a6x-4g-8go-128go-bleu-glace.html,Tunisianet
Smartphone VIVO Y21D / 12 Go / 128 Go / Vert,Vivo,12.0,128.0,6500.0,6.7,50.0,5.0,4G,Android 15,Octa Core,479.0,https://www.tunisianet.com.tn/smartphone-tunisie/90353-smartphone-vivo-y21d-12-go-128-go-vert.html,Tunisianet
SMARTPHONE ITEL P65 / 12Go / 256 Go / Gris,Itel mobile,6.0,256.0,5000.0,6.7,50.0,8.0,4G,Android 14,Octa Core,479.0,https://www.tunisianet.com.tn/telephonie-tablette/80233-smartphone-itel-p65-12go-256-go-gris.html,Tunisianet
Smartphone VIVO Y21D / 12 Go / 128 Go / Rouge Corail,Vivo,12.0,128.0,6500.0,6.7,50.0,5.0,4G,Android 15,Octa Core,479.0,https://www.tunisianet.com.tn/smartphone-tunisie/90354-smartphone-vivo-y21d-12-go-128-go-rouge-corail.html,Tunisianet
Samsung Galaxy A07 / 12 Go / 128 Go / Vert Avec Chargeur Secteur et Câble,Samsung,12.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/90549-samsung-galaxy-a07-12-go-128-go-vert.html,Tunisianet
Smartphone Itel S24 / 8 Go /256 GO / Blanc  + ÉCOUTEURS ITEL T1 Neo OFFERTS,Itel mobile,8.0,256.0,5000.0,6.0,108.0,8.0,4G,Android 13,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/75901-smartphone-itel-s24-8-go-256-go-noir.html,Tunisianet
Smartphone Infinix HOT 60 5G / 6 Go / 128 Go / Noir,Infinix,6.0,128.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/87291-smartphone-infinix-hot-60-5g-6-go-128-go-noir.html,Tunisianet
Samsung Galaxy A07 / 12 Go / 128 Go / Noir Avec Chargeur Secteur et câble,Samsung,12.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/90548-samsung-galaxy-a07-12-go-128-go-noir-avec-chargeur-secteur-et-cable.html,Tunisianet
Samsung Galaxy A07 / 12 Go / 128 Go / Violet Avec Chargeur et Câble,Samsung,12.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/90547-samsung-galaxy-a07-12-go-128-go-violet-avec-chargeur-et-cable.html,Tunisianet
Smartphone OSCAL Tiger 12 | 8+8G/128G | Bleu,OSCAL,8.0,128.0,5000.0,6.7,64.0,13.0,4G,Android 13,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/90699-smartphone-oscal-tiger-12-88g128g-bleu.html,Tunisianet
Smartphone OSCAL Tiger 12 | 8+8G/128G | Gris,OSCAL,8.0,128.0,5000.0,6.7,64.0,13.0,4G,Android 13,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/90701-smartphone-oscal-tiger-12-88g128g-gris.html,Tunisianet
Smartphone Infinix HOT 60 5G / 6 Go / 128 Go / Vert,Infinix,6.0,128.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/87295-smartphone-infinix-hot-60-5g-6-go-128-go-vert.html,Tunisianet
Smartphone Infinix HOT 60 5G / 6 Go / 128 Go / CARAMEL,Infinix,6.0,128.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/87294-smartphone-infinix-hot-60-5g-6-go-128-go-caramel.html,Tunisianet
Smartphone HONOR X6c / 12 Go / 128 Go / Blanc,Honor,12.0,128.0,5300.0,6.7,50.0,5.0,4G,Android 15,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/86696-smartphone-honor-x6c-12-go-128-go-blanc.html,Tunisianet
Smartphone HONOR X6c / 12 Go / 128 Go / Cyan,Honor,12.0,128.0,5300.0,6.7,50.0,5.0,4G,Android 15,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/86695-smartphone-honor-x6c-6-go-128-go-cyan.html,Tunisianet
Smartphone HONOR X6c / 6 Go / 128 Go / Noir,Honor,6.0,6.0,5300.0,6.7,50.0,5.0,4G,Android 15,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/86684-smartphone-honor-x6c-6-go-128-go-noir.html,Tunisianet
Smartphone Itel S24 / 8 Go /256 GO / NOIR + ÉCOUTEURS ITEL T1 NEO OFFERTS,Itel mobile,8.0,256.0,5000.0,6.0,108.0,8.0,4G,Android 13,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/75900-smartphone-itel-s24-8-go-256-go-noir.html,Tunisianet
Smartphone Infinix HOT 60 5G / 6 Go / 128 Go / Bleu,Infinix,6.0,128.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/87293-smartphone-infinix-hot-60-5g-6-go-128-go-bleu.html,Tunisianet
Smartphone Oppo A3x / 8 Go / 128 GO / Bleu,Oppo,8.0,128.0,5100.0,6.82,8.0,5.0,4G,Android 14,Octa Core,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/78346-smartphone-oppo-a3x-8-go-128-go-bleu.html,Tunisianet
Smartphone Realme C61 / 8 Go / 256 Go / Vert,realme,8.0,8.0,5000.0,6.7,50.0,5.0,4G,Android 14,Unisoc,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/80053-smartphone-realme-c61-8-go-256-go-vert.html,Tunisianet
Smartphone TECNO Spark 30C 5G  4+64 Go GRIS CLAIR,TECNO,4.0,64.0,5000.0,6.7,48.0,8.0,5G,Android 14,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/84528-smartphone-tecno-spark-30c-5g-464-go-gris-clair.html,Tunisianet
Smartphone TECNO Spark 30C 5G  4+64 Go BLEU,TECNO,4.0,64.0,5000.0,6.7,48.0,8.0,5G,Android 14,MediaTek,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/84527-smartphone-tecno-spark-30c-5g-464-go-bleu.html,Tunisianet
Smartphone Realme C61 / 8 Go / 256 Go / Gold,realme,8.0,8.0,5000.0,6.7,50.0,5.0,4G,Android 14,Unisoc,499.0,https://www.tunisianet.com.tn/smartphone-tunisie/80052-smartphone-realme-c61-8-go-256-go-gold.html,Tunisianet
Smartphone VIVO Y21D / 12 Go / 256 Go / Vert,Vivo,12.0,256.0,6500.0,6.7,50.0,5.0,4G,Android 15,Octa Core,529.0,https://www.tunisianet.com.tn/smartphone-tunisie/90355-smartphone-vivo-y21d-12-go-256-go-vert.html,Tunisianet
Smartphone VIVO Y21D / 12 Go / 256 Go / Rouge Corail,Vivo,12.0,256.0,6500.0,6.7,50.0,5.0,4G,Android 15,Octa Core,529.0,https://www.tunisianet.com.tn/smartphone-tunisie/90356-smartphone-vivo-y21d-12-go-256-go-vert.html,Tunisianet
SMARTPHONE XIAOMI REDMI 13C 5G 4+128G Twilight Blue,Xiaomi,4.0,128.0,5000.0,6.74,50.0,5.0,5G,Android 13,MediaTek,539.0,https://www.tunisianet.com.tn/smartphone-tunisie/88881-smartphone-xiaomi-redmi-13c-5g-4128g-twilight-blue.html,Tunisianet
SMARTPHONE HONOR X7C 16 Go / 256 Go / 4G / Blanc,Honor,16.0,256.0,6000.0,6.7,108.0,8.0,4G,Android 14,Snapdragon,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/88239-smartphone-honor-x7c-16-go-256-go-4g-blanc.html,Tunisianet
SMARTPHONE HONOR X7C 16Go 256G 4G NOIR,Honor,8.0,256.0,6000.0,6.7,108.0,8.0,4G,Android 14,Snapdragon,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/82921-smartphone-honor-x7c-16go-256g-4g-noir.html,Tunisianet
SMARTPHONE HONOR X7C 16Go 256G 4G VERT,Honor,16.0,256.0,6000.0,6.7,108.0,8.0,4G,Android 14,Snapdragon,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/82919-smartphone-honor-x7c-16go-256g-4g-vert.html,Tunisianet
Smartphone Samsung Galaxy A16/ 8 Go /128 Go / GRIS,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 14,Octa Core,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/81859-smartphone-samsung-galaxy-a16-8-go-128-go-gris-.html,Tunisianet
Smartphone Samsung Galaxy A16/ 8 Go /128 Go / Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 14,Octa Core,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/81854-smartphone-samsung-galaxy-a16-8-go-128-go-noir-.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 8GO / 256GO / TWILIGHT ORANGE,Xiaomi,256.0,256.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/88731-smartphone-xiaomi-redmi-15c-8go-256go-twilight-orange.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 8GO / 256GO / MIDNIGHT BLACK,Xiaomi,256.0,256.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/88730-smartphone-xiaomi-redmi-15c-8go-256go-midnight-black.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 8GO / 256GO / MINT GREEN,Xiaomi,256.0,256.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/88729-smartphone-xiaomi-redmi-15c-8go-256go-mint-green.html,Tunisianet
Smartphone XIAOMI Redmi 15C / 8GO / 256GO / MOONLIGHT BLUE,Xiaomi,256.0,256.0,6000.0,6.73,50.0,8.0,4G,Android 15,Octa Core,549.0,https://www.tunisianet.com.tn/smartphone-tunisie/88728-smartphone-xiaomi-redmi-15c-8go-256go-moonlight-blue.html,Tunisianet
Smartphone Oppo A3 / 12Go / 128 GO / Blanc,Oppo,12.0,128.0,5100.0,6.56,50.0,5.0,4G,Android 14,Octa Core,559.0,https://www.tunisianet.com.tn/smartphone-tunisie/78335-smartphone-oppo-a3-12go-128-go-blanc.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Bleu,Infinix,8.0,256.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,559.0,https://www.tunisianet.com.tn/smartphone-tunisie/89545-smartphone-infinix-hot-60i-5g-8-go-256-go-bleu.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Noir,Infinix,8.0,256.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,559.0,https://www.tunisianet.com.tn/smartphone-tunisie/89542-smartphone-infinix-hot-60i-5g-8-go-256-go-noir.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Vert,Infinix,8.0,256.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,559.0,https://www.tunisianet.com.tn/smartphone-tunisie/89543-smartphone-infinix-hot-60i-5g-8-go-256-go-vert.html,Tunisianet
Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Rouge,Infinix,8.0,256.0,6000.0,6.78,108.0,8.0,5G,Android 15,MediaTek,559.0,https://www.tunisianet.com.tn/smartphone-tunisie/89544-smartphone-infinix-hot-60i-5g-8-go-256-go-rouge.html,Tunisianet
Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / Vert,Infinix,8.0,256.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,579.0,https://www.tunisianet.com.tn/smartphone-tunisie/87299-smartphone-infinix-hot-60-5g-8-go-256-go-vert.html,Tunisianet
Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / Bleu,Infinix,8.0,256.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,579.0,https://www.tunisianet.com.tn/smartphone-tunisie/87298-smartphone-infinix-hot-60-5g-8-go-256-go-bleu.html,Tunisianet
Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / CARAMEL,Infinix,8.0,256.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,579.0,https://www.tunisianet.com.tn/smartphone-tunisie/87297-smartphone-infinix-hot-60-5g-8-go-256-go-caramel.html,Tunisianet
Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / Noir,Infinix,8.0,256.0,5200.0,6.78,50.0,8.0,5G,Android 15,MediaTek,579.0,https://www.tunisianet.com.tn/smartphone-tunisie/87296-smartphone-infinix-hot-60-5g-8-go-256-go-noir.html,Tunisianet
Smartphone Samsung Galaxy A16 / 12Go / 128 Go / NOIR,Samsung,12.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 14,Octa Core,599.0,https://www.tunisianet.com.tn/smartphone-tunisie/81864-smartphone-samsung-galaxy-a16-12go-128-go-noir.html,Tunisianet
SMARTPHONE OPPO A5x 4G / 4Go/128Go / Bleu,Oppo,4.0,128.0,6000.0,6.82,32.0,5.0,4G,Android 15,Snapdragon,599.0,https://www.tunisianet.com.tn/smartphone-tunisie/88093-smartphone-oppo-a5x-4g-4go128go-bleu.html,Tunisianet
Smartphone Samsung Galaxy A16 / 12Go / 128 Go / GRIS,Samsung,12.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 14,Octa Core,599.0,https://www.tunisianet.com.tn/smartphone-tunisie/81866-smartphone-samsung-galaxy-a16-12go-128-go-gris.html,Tunisianet
Smartphone HONOR X6c / 12 Go / 256 Go / Noir,Honor,12.0,256.0,5300.0,6.7,50.0,5.0,4G,Android 15,Octa Core,599.0,https://www.tunisianet.com.tn/smartphone-tunisie/86680-smartphone-honor-x6c-12-go-256-go-noir.html,Tunisianet
Smartphone Xiaomi Redmi 15C 5G / 4 Go / 128 Go / Vert,Xiaomi,4.0,128.0,6000.0,6.73,50.0,8.0,5G,Android 14,MediaTek,599.0,https://www.tunisianet.com.tn/smartphone-tunisie/91483-smartphone-xiaomi-redmi-15c-5g-4-go-128-go-vert.html,Tunisianet
Smartphone Xiaomi Redmi 15C 5G / 4 Go / 128 Go / Noir,Xiaomi,4.0,128.0,6000.0,6.73,50.0,8.0,5G,Android 14,MediaTek,599.0,https://www.tunisianet.com.tn/smartphone-tunisie/91482-smartphone-xiaomi-redmi-15c-5g-4-go-128-go-noir.html,Tunisianet
