name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source,specs_sum_normalized,value_score,price_tier,ram_per_1k_tnd,storage_per_1k_tnd,battery_per_1k_tnd,camera_rear_per_1k_tnd,camera_total_mp,storage_ram_ratio,battery_per_inch,total_specs_score,is_5g,is_flagship_brand,is_latest_android
Smartphone Honor 90 5G / 24 Go / 512 Go / Noir,Honor,24.0,512.0,5000.0,6.7,50.0,50.0,5G,Android 13,Octa Core,1699.0,https://www.tunisianet.com.tn/smartphone-tunisie/74006-smartphone-honor-90-5g-24-go-512-go-noir.html,Tunisianet,0.5999463017558458,0.3531173053301035,Mid-Range,14.125956444967628,301.3537374926427,2942.9075927015892,29.42907592701589,100.0,21.333333333333332,746.2686567164179,0.5163301743983926,1,0,1
Smartphone Samsung Galaxy A56 5G 16/128 Go / Noir,Samsung,16.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,1699.0,https://www.tunisianet.com.tn/smartphone-tunisie/84301-smartphone-samsung-galaxy-a56-5g-16128-go-noir.html,Tunisianet,0.34014285983113074,0.2002018009600534,Mid-Range,9.417304296645085,75.33843437316068,2942.9075927015892,29.42907592701589,62.0,8.0,746.2686567164179,0.24537501151131996,1,1,1
Smartphone Samsung Galaxy A56 5G 16/128 Go / Gris,Samsung,16.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,1699.0,https://www.tunisianet.com.tn/smartphone-tunisie/84302-smartphone-samsung-galaxy-a56-5g-16128-go-gris.html,Tunisianet,0.34014285983113074,0.2002018009600534,Mid-Range,9.417304296645085,75.33843437316068,2942.9075927015892,29.42907592701589,62.0,8.0,746.2686567164179,0.24537501151131996,1,1,1
Smartphone Samsung Galaxy A56 5G 16/128 Go / Vert,Samsung,16.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,1699.0,https://www.tunisianet.com.tn/smartphone-tunisie/84304-smartphone-samsung-galaxy-a56-5g-16128-go-vert.html,Tunisianet,0.34014285983113074,0.2002018009600534,Mid-Range,9.417304296645085,75.33843437316068,2942.9075927015892,29.42907592701589,62.0,8.0,746.2686567164179,0.24537501151131996,1,1,1
Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 8 Go / 256 Go / Noir,Xiaomi,8.0,256.0,5110.0,6.73,50.0,32.0,5G,Android 14,Snapdragon,1749.0,https://www.tunisianet.com.tn/telephonie-tablette/82601-smartphone-xiaomi-redmi-note-14-pro-5g-8-go-256-go-noir.html,Tunisianet,0.45451362980997395,0.25987057164664035,Mid-Range,4.574042309891366,146.36935391652372,2921.66952544311,28.58776443682104,82.0,32.0,759.2867756315007,0.34937672001860476,1,1,1
Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 8 Go / 256 Go / Violet,Xiaomi,8.0,256.0,5110.0,6.73,50.0,32.0,5G,Android 14,Snapdragon,1749.0,https://www.tunisianet.com.tn/telephonie-tablette/82600-smartphone-xiaomi-redmi-note-14-pro-5g-8-go-256-go-violet.html,Tunisianet,0.45451362980997395,0.25987057164664035,Mid-Range,4.574042309891366,146.36935391652372,2921.66952544311,28.58776443682104,82.0,32.0,759.2867756315007,0.34937672001860476,1,1,1
Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 8 Go / 256 Go / Bleu,Xiaomi,8.0,256.0,5110.0,6.73,50.0,32.0,5G,Android 14,Snapdragon,1749.0,https://www.tunisianet.com.tn/telephonie-tablette/82602-smartphone-xiaomi-redmi-note-14-pro-5g-8-go-256-go-bleu.html,Tunisianet,0.45451362980997395,0.25987057164664035,Mid-Range,4.574042309891366,146.36935391652372,2921.66952544311,28.58776443682104,82.0,32.0,759.2867756315007,0.34937672001860476,1,1,1
Smartphone Samsung Galaxy A56 5G 16/256 Go / Vert,Samsung,16.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,1899.0,https://www.tunisianet.com.tn/smartphone-tunisie/84380-smartphone-samsung-galaxy-a56-5g-16256-go-vert.html,Tunisianet,0.34014285983113074,0.17911682982155383,Mid-Range,8.42548709847288,67.40389678778304,2632.964718272775,26.32964718272775,62.0,8.0,746.2686567164179,0.24537501151131996,1,1,1
Smartphone Samsung Galaxy A56 5G 16/256 Go / Gris,Samsung,16.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,1899.0,https://www.tunisianet.com.tn/smartphone-tunisie/84382-smartphone-samsung-galaxy-a56-5g-16256-go-gris.html,Tunisianet,0.3818910659628985,0.20110114058077858,Mid-Range,8.42548709847288,134.80779357556608,2632.964718272775,26.32964718272775,62.0,16.0,746.2686567164179,0.30799732070897157,1,1,1
Smartphone Samsung Galaxy A56 5G 16/256 Go / Noir,Samsung,16.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,1899.0,https://www.tunisianet.com.tn/smartphone-tunisie/84305-smartphone-samsung-galaxy-a56-5g-16256-go-noir.html,Tunisianet,0.3818910659628985,0.20110114058077858,Mid-Range,8.42548709847288,134.80779357556608,2632.964718272775,26.32964718272775,62.0,16.0,746.2686567164179,0.30799732070897157,1,1,1
Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 12 Go / 512 Go / Noir,Xiaomi,12.0,512.0,5110.0,6.73,50.0,32.0,5G,Android 14,Snapdragon,1999.0,https://www.tunisianet.com.tn/telephonie-tablette/82604-smartphone-xiaomi-redmi-note-14-pro-5g-12-go-512-go-noir.html,Tunisianet,0.5393172316159932,0.26979351256427875,Mid-Range,6.003001500750375,256.12806403201597,2556.2781390695345,25.012506253126563,82.0,42.666666666666664,759.2867756315007,0.47658212272763356,1,1,1
Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 12 Go / 512 Go / Bleu,Xiaomi,12.0,512.0,5110.0,6.73,50.0,32.0,5G,Android 14,Snapdragon,1999.0,https://www.tunisianet.com.tn/telephonie-tablette/82605-smartphone-xiaomi-redmi-note-14-pro-5g-12-go-512-go-bleu.html,Tunisianet,0.5393172316159932,0.26979351256427875,Mid-Range,6.003001500750375,256.12806403201597,2556.2781390695345,25.012506253126563,82.0,42.666666666666664,759.2867756315007,0.47658212272763356,1,1,1
Smartphone Samsung Galaxy S23 FE / 5G / 8 Go / 256 Go / Gris,Samsung,8.0,256.0,4500.0,6.1,50.0,10.0,5G,Android 13,Octa Core,2049.0,https://www.tunisianet.com.tn/smartphone-tunisie/70361-smartphone-samsung-galaxy-s23-fe-5g-8-go-256-go-gris.html,Tunisianet,0.3053328473941643,0.14901554289612703,Premium,3.904343582235237,124.93899463152758,2196.193265007321,24.40214738897023,60.0,32.0,737.704918032787,0.2711885772478848,1,1,1
SMARTPHONE OPPO RENO 15F 5G | 24Go / 512Go | Bleu Aurore,Oppo,24.0,512.0,7000.0,6.82,50.0,6.5,5G,Android 16,Snapdragon,2099.0,https://www.tunisianet.com.tn/smartphone-tunisie/92007-smartphone-oppo-reno-15f-5g-24go-512go-bleu-aurore.html,Tunisianet,0.516902215246469,0.2462611792503425,Premium,11.434016198189614,243.92567889471175,3334.9213911386373,23.820867079561694,56.5,21.333333333333332,1026.3929618768327,0.48058720706626923,1,1,1
SMARTPHONE OPPO RENO 15F 5G | 24Go / 512Go | Bleu Crépuscule,Oppo,24.0,512.0,7000.0,6.82,50.0,6.5,5G,Android 16,Snapdragon,2099.0,https://www.tunisianet.com.tn/smartphone-tunisie/92006-smartphone-oppo-reno-15f-5g-24go-512go-bleu-crepuscule.html,Tunisianet,0.516902215246469,0.2462611792503425,Premium,11.434016198189614,243.92567889471175,3334.9213911386373,23.820867079561694,56.5,21.333333333333332,1026.3929618768327,0.48058720706626923,1,1,1
Smartphone Samsung Galaxy S24 FE / 8 Go / 256 Go / Bleu,Samsung,8.0,8.0,4000.0,6.2,50.0,10.0,5G,Android 14,Unknown,2199.0,https://www.tunisianet.com.tn/smartphone-tunisie/79663-smartphone-samsung-galaxy-s24-fe-8-go-256-go-bleu.html,Tunisianet,0.21884981174647167,0.09952242462322496,Premium,3.638017280582083,3.638017280582083,1819.0086402910415,22.73760800363802,60.0,1.0,645.1612903225806,0.13955839764204453,1,1,1
SMARTPHONE HONOR 400 Pro 5G / 24Go / 512Go / Gris Lunaire + Écouteur Bluetooth Honor X7 Lite Offerts,Honor,24.0,512.0,6000.0,6.8,200.0,50.0,5G,Android 15,Snapdragon,2199.0,https://www.tunisianet.com.tn/smartphone-tunisie/89716-smartphone-honor-400-pro-5g-24go-512go-gris-lunaire.html,Tunisianet,0.7656589919694435,0.34818508047723673,Premium,10.914051841746248,232.8331059572533,2728.5129604365625,90.95043201455208,250.0,21.333333333333332,882.3529411764706,0.6986699761574321,1,0,1
Smartphone Samsung Galaxy S24 FE / 8 Go / 256 Go / Gris,Samsung,8.0,8.0,4000.0,6.2,50.0,10.0,5G,Android 14,Unknown,2199.0,https://www.tunisianet.com.tn/smartphone-tunisie/79660-smartphone-samsung-galaxy-s24-fe-8-go-256-go-gris-.html,Tunisianet,0.21884981174647167,0.09952242462322496,Premium,3.638017280582083,3.638017280582083,1819.0086402910415,22.73760800363802,60.0,1.0,645.1612903225806,0.13955839764204453,1,1,1
Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / LIGHT BLUE,Samsung,8.0,8.0,4900.0,6.4,12.0,12.0,5G,Android 16,Unknown,2349.0,https://www.tunisianet.com.tn/smartphone-tunisie/89200-smartphone-samsung-galaxy-s25-fe-5g-8-go-256-go-light-blue.html,Tunisianet,0.2367215523269237,0.10077545863215143,Premium,3.405704555129842,3.405704555129842,2085.9940400170285,5.108556832694763,24.0,1.0,765.625,0.1332897252980546,1,1,1
Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / Black,Samsung,8.0,8.0,4900.0,6.4,12.0,12.0,5G,Android 16,Unknown,2349.0,https://www.tunisianet.com.tn/smartphone-tunisie/89199-smartphone-samsung-galaxy-s25-fe-5g-8-go-256-go-black.html,Tunisianet,0.2367215523269237,0.10077545863215143,Premium,3.405704555129842,3.405704555129842,2085.9940400170285,5.108556832694763,24.0,1.0,765.625,0.1332897252980546,1,1,1
Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / DARK BLUE,Samsung,8.0,8.0,4900.0,6.4,12.0,12.0,5G,Android 16,Unknown,2349.0,https://www.tunisianet.com.tn/smartphone-tunisie/89201-smartphone-samsung-galaxy-s25-fe-5g-8-go-256-go-dark-blue.html,Tunisianet,0.2367215523269237,0.10077545863215143,Premium,3.405704555129842,3.405704555129842,2085.9940400170285,5.108556832694763,24.0,1.0,765.625,0.1332897252980546,1,1,1
Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / White,Samsung,8.0,8.0,4900.0,6.4,12.0,12.0,5G,Android 16,Unknown,2349.0,https://www.tunisianet.com.tn/smartphone-tunisie/89202-smartphone-samsung-galaxy-s25-fe-5g-8-go-256-go-white.html,Tunisianet,0.2367215523269237,0.10077545863215143,Premium,3.405704555129842,3.405704555129842,2085.9940400170285,5.108556832694763,24.0,1.0,765.625,0.1332897252980546,1,1,1
SMARTPHONE OPPO RENO 15 5G | 24Go / 512Go | Blanc Aurore,Oppo,24.0,512.0,6500.0,6.82,50.0,6.5,5G,Android 16,Snapdragon,2399.0,https://www.tunisianet.com.tn/smartphone-tunisie/91989-smartphone-oppo-reno-15-5g-24go-512go-blanc-aurore.html,Tunisianet,0.5025343991545149,0.20947661490392452,Premium,10.004168403501458,213.42225927469778,2709.462275948312,20.842017507294706,56.5,21.333333333333332,953.0791788856304,0.4676561725835106,1,1,1
SMARTPHONE OPPO RENO 15 5G | 24Go / 512Go | Bleu Crépuscule,Oppo,24.0,512.0,6500.0,6.82,50.0,6.5,5G,Android 16,Snapdragon,2399.0,https://www.tunisianet.com.tn/smartphone-tunisie/91987-smartphone-oppo-reno-15-5g-24go-512go-bleu-crepuscule.html,Tunisianet,0.5025343991545149,0.20947661490392452,Premium,10.004168403501458,213.42225927469778,2709.462275948312,20.842017507294706,56.5,21.333333333333332,953.0791788856304,0.4676561725835106,1,1,1
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Bleu,Apple,6.0,128.0,3349.0,6.1,48.0,12.0,5G,iOS,Apple,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/71914-smartphone-apple-iphone-15-5g-6-go-128-go-bleu.html,Tunisianet,0.23509137658251925,0.06718816135539275,Premium,1.7147756501857674,36.58188053729637,957.1306087453557,13.718205201486139,60.0,21.333333333333332,549.016393442623,0.1799340191294447,1,1,0
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Rose,Apple,6.0,128.0,3349.0,6.1,48.0,12.0,5G,iOS,Apple,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/78234-iphone-15-rose.html,Tunisianet,0.23509137658251925,0.06718816135539275,Premium,1.7147756501857674,36.58188053729637,957.1306087453557,13.718205201486139,60.0,21.333333333333332,549.016393442623,0.1799340191294447,1,1,0
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Noir,Apple,6.0,128.0,3349.0,6.1,48.0,12.0,5G,iOS,Apple,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/74917-smartphone-apple-iphone-15-5g-6-go-128-go-noir.html,Tunisianet,0.23509137658251925,0.06718816135539275,Premium,1.7147756501857674,36.58188053729637,957.1306087453557,13.718205201486139,60.0,21.333333333333332,549.016393442623,0.1799340191294447,1,1,0
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert,Samsung,12.0,12.0,4000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/82186-smartphone-samsung-galaxy-s25-5g-12-go-256-go-silver-gold-vip-card-offert.html,Tunisianet,0.2722657262978245,0.07781243963927535,Premium,3.4295513003715348,3.4295513003715348,1143.1837667905115,14.289797084881394,62.0,1.0,597.0149253731344,0.16080069052170542,1,1,1
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu Clair + Gold VIP Card Offert,Samsung,12.0,12.0,4000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/82187-smartphone-samsung-galaxy-s25-5g-12-go-256-go-bleu-clair-gold-vip-card-offert.html,Tunisianet,0.2722657262978245,0.07781243963927535,Premium,3.4295513003715348,3.4295513003715348,1143.1837667905115,14.289797084881394,62.0,1.0,597.0149253731344,0.16080069052170542,1,1,1
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Vert + Gold VIP Card Offert,Samsung,12.0,12.0,4000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/82185-smartphone-samsung-galaxy-s25-5g-12-go-256-go-vert-gold-vip-card-offert.html,Tunisianet,0.2722657262978245,0.07781243963927535,Premium,3.4295513003715348,3.4295513003715348,1143.1837667905115,14.289797084881394,62.0,1.0,597.0149253731344,0.16080069052170542,1,1,1
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert,Samsung,12.0,12.0,4000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/82181-smartphone-samsung-galaxy-s25-5g-12-go-256-go-bleu-gold-vip-card-offert.html,Tunisianet,0.2722657262978245,0.07781243963927535,Premium,3.4295513003715348,3.4295513003715348,1143.1837667905115,14.289797084881394,62.0,1.0,597.0149253731344,0.16080069052170542,1,1,1
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Vert,Apple,6.0,128.0,3349.0,6.1,48.0,12.0,5G,iOS,Apple,3499.0,https://www.tunisianet.com.tn/smartphone-tunisie/78235-iphone-15-prix-tunisie-5g-6go-128go-vert.html,Tunisianet,0.23509137658251925,0.06718816135539275,Premium,1.7147756501857674,36.58188053729637,957.1306087453557,13.718205201486139,60.0,21.333333333333332,549.016393442623,0.1799340191294447,1,1,0
Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Gris + Gold VIP Card Offert,Samsung,12.0,12.0,4900.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3999.0,https://www.tunisianet.com.tn/smartphone-tunisie/82190-smartphone-samsung-galaxy-s25-plus-5g-12-go-256-go-gris-gold-vip-card-offert.html,Tunisianet,0.2981277952633417,0.07455058646245104,Premium,3.0007501875468865,3.0007501875468865,1225.3063265816454,12.50312578144536,62.0,1.0,731.3432835820895,0.1840765525906709,1,1,1
Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert,Samsung,12.0,12.0,4900.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3999.0,https://www.tunisianet.com.tn/smartphone-tunisie/82188-smartphone-samsung-galaxy-s25-plus-5g-12-go-256-go-bleu-gold-vip-card-offert.html,Tunisianet,0.2981277952633417,0.07455058646245104,Premium,3.0007501875468865,3.0007501875468865,1225.3063265816454,12.50312578144536,62.0,1.0,731.3432835820895,0.1840765525906709,1,1,1
Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert,Samsung,12.0,12.0,4900.0,6.7,50.0,12.0,5G,Android 15,Octa Core,3999.0,https://www.tunisianet.com.tn/smartphone-tunisie/82189-smartphone-samsung-galaxy-s25-plus-5g-12-go-256-go-silver-gold-vip-card-offert.html,Tunisianet,0.2981277952633417,0.07455058646245104,Premium,3.0007501875468865,3.0007501875468865,1225.3063265816454,12.50312578144536,62.0,1.0,731.3432835820895,0.1840765525906709,1,1,1
Smartphone Samsung Galaxy S24 Ultra / 5G / 12 Go / 256 Go / Violet,Samsung,12.0,12.0,5000.0,6.8,200.0,12.0,5G,Android 14,Octa Core,3999.0,https://www.tunisianet.com.tn/smartphone-tunisie/72303-smartphone-samsung-galaxy-s24-ultra-5g-12-go-256-go-violet.html,Tunisianet,0.4379784165114222,0.10952198462401155,Premium,3.0007501875468865,3.0007501875468865,1250.312578144536,50.01250312578144,212.0,1.0,735.2941176470589,0.34314049228074484,1,1,1
Apple iPhone 16 128 Go 5G / Noir,Apple,128.0,128.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4199.0,https://www.tunisianet.com.tn/smartphone-tunisie/81405-apple-iphone-16-128-go-5g-noir.html,Tunisianet,0.334918310380842,0.07976144567297977,Premium,30.483448440104787,30.483448440104787,976.4229578471065,11.431293165039296,66.0,1.0,650.7936507936508,0.2769235123859124,1,1,0
Apple iPhone 16 128 Go 5G / Vert,Apple,128.0,128.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4199.0,https://www.tunisianet.com.tn/smartphone-tunisie/80799-apple-iphone-16-128-go-5g-vert.html,Tunisianet,0.334918310380842,0.07976144567297977,Premium,30.483448440104787,30.483448440104787,976.4229578471065,11.431293165039296,66.0,1.0,650.7936507936508,0.2769235123859124,1,1,0
Apple iPhone 16 128 Go 5G / Blanc,Apple,128.0,128.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4199.0,https://www.tunisianet.com.tn/smartphone-tunisie/79510-apple-iphone-16-128-go-5g-ultramarine.html,Tunisianet,0.334918310380842,0.07976144567297977,Premium,30.483448440104787,30.483448440104787,976.4229578471065,11.431293165039296,66.0,1.0,650.7936507936508,0.2769235123859124,1,1,0
Apple iPhone 16 256 Go 5G / Rose,Apple,256.0,256.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4499.0,https://www.tunisianet.com.tn/smartphone-tunisie/79546-apple-iphone-16-256-go-5g-noir.html,Tunisianet,0.418496581872087,0.09301991150746544,Premium,56.90153367414982,56.90153367414982,911.3136252500557,10.66903756390309,66.0,1.0,650.7936507936508,0.40229091962277974,1,1,0
Apple iPhone 16 256 Go 5G / Noir,Apple,256.0,256.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4499.0,https://www.tunisianet.com.tn/smartphone-tunisie/79511-apple-iphone-16-256-go-5g-noir.html,Tunisianet,0.418496581872087,0.09301991150746544,Premium,56.90153367414982,56.90153367414982,911.3136252500557,10.66903756390309,66.0,1.0,650.7936507936508,0.40229091962277974,1,1,0
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Noir Titane + Gold VIP Card Offert,Samsung,12.0,12.0,5000.0,6.8,200.0,12.0,5G,Android 15,Octa Core,4949.0,https://www.tunisianet.com.tn/smartphone-tunisie/82194-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-noir-titane-gold-vip-card-offert.html,Tunisianet,0.4379784165114222,0.08849836664203319,Premium,2.424732269145282,2.424732269145282,1010.3051121438675,40.4122044857547,212.0,1.0,735.2941176470589,0.34314049228074484,1,1,1
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Silver Titane + Gold VIP Card Offert,Samsung,12.0,12.0,5000.0,6.8,200.0,12.0,5G,Android 15,Octa Core,4949.0,https://www.tunisianet.com.tn/smartphone-tunisie/82193-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-silver-titane-gold-vip-card-offert.html,Tunisianet,0.4379784165114222,0.08849836664203319,Premium,2.424732269145282,2.424732269145282,1010.3051121438675,40.4122044857547,212.0,1.0,735.2941176470589,0.34314049228074484,1,1,1
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Bleu Titane + Gold VIP Card Offert,Samsung,12.0,12.0,5000.0,6.8,200.0,12.0,5G,Android 15,Octa Core,4949.0,https://www.tunisianet.com.tn/smartphone-tunisie/82192-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-bleu-titane-gold-vip-card-offert.html,Tunisianet,0.4379784165114222,0.08849836664203319,Premium,2.424732269145282,2.424732269145282,1010.3051121438675,40.4122044857547,212.0,1.0,735.2941176470589,0.34314049228074484,1,1,1
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Gris Titane + Gold VIP Card Offert,Samsung,12.0,12.0,5000.0,6.8,200.0,12.0,5G,Android 15,Octa Core,4949.0,https://www.tunisianet.com.tn/smartphone-tunisie/82178-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-gris-titane-gold-vip-card-offert.html,Tunisianet,0.4379784165114222,0.08849836664203319,Premium,2.424732269145282,2.424732269145282,1010.3051121438675,40.4122044857547,212.0,1.0,735.2941176470589,0.34314049228074484,1,1,1
Apple iPhone 17 256 Go / Bleu,Apple,256.0,256.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4999.0,https://www.tunisianet.com.tn/smartphone-tunisie/90376-apple-iphone-17-256-go-bleu.html,Tunisianet,0.418496581872087,0.08371605958633467,Premium,51.21024204840968,51.21024204840968,820.1640328065614,9.601920384076816,66.0,1.0,650.7936507936508,0.40229091962277974,1,1,0
Apple iPhone 17 256 Go / Noir,Apple,256.0,256.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4999.0,https://www.tunisianet.com.tn/smartphone-tunisie/90367-apple-iphone-17-256-go-noir.html,Tunisianet,0.418496581872087,0.08371605958633467,Premium,51.21024204840968,51.21024204840968,820.1640328065614,9.601920384076816,66.0,1.0,650.7936507936508,0.40229091962277974,1,1,0
Apple iPhone 17 256 Go / Vert,Apple,256.0,256.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4999.0,https://www.tunisianet.com.tn/smartphone-tunisie/90375-apple-iphone-17-256-go-vert.html,Tunisianet,0.418496581872087,0.08371605958633467,Premium,51.21024204840968,51.21024204840968,820.1640328065614,9.601920384076816,66.0,1.0,650.7936507936508,0.40229091962277974,1,1,0
Apple iPhone 17 256 Go / Lavender,Apple,256.0,256.0,4100.0,6.3,48.0,18.0,5G,iOS,Apple,4999.0,https://www.tunisianet.com.tn/smartphone-tunisie/90377-apple-iphone-17-256-go-noir.html,Tunisianet,0.418496581872087,0.08371605958633467,Premium,51.21024204840968,51.21024204840968,820.1640328065614,9.601920384076816,66.0,1.0,650.7936507936508,0.40229091962277974,1,1,0
