price,value_score,total_specs_score,brand,network,os,processor_type,price_tier,price,name
559.0,0.8062855520666351,0.38319693035877883,Infinix,5G,Android 15,MediaTek,Mid-Range,559.0,Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Bleu
559.0,0.8062855520666351,0.38319693035877883,Infinix,5G,Android 15,MediaTek,Mid-Range,559.0,Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Noir
559.0,0.8062855520666351,0.38319693035877883,Infinix,5G,Android 15,MediaTek,Mid-Range,559.0,Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Vert
559.0,0.8062855520666351,0.38319693035877883,Infinix,5G,Android 15,MediaTek,Mid-Range,559.0,Smartphone Infinix HOT 60i 5G / 8 Go / 256 Go / Rouge
579.0,0.6531130713047895,0.30302009569918553,Infinix,5G,Android 15,MediaTek,Mid-Range,579.0,Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / Vert
579.0,0.6531130713047895,0.30302009569918553,Infinix,5G,Android 15,MediaTek,Mid-Range,579.0,Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / Bleu
579.0,0.6531130713047895,0.30302009569918553,Infinix,5G,Android 15,MediaTek,Mid-Range,579.0,Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / CARAMEL
579.0,0.6531130713047895,0.30302009569918553,Infinix,5G,Android 15,MediaTek,Mid-Range,579.0,Smartphone Infinix HOT 60 5G / 8 Go / 256 Go / Noir
599.0,0.5656688986454876,0.24341422719759448,Samsung,4G,Android 14,Octa Core,Mid-Range,599.0,Smartphone Samsung Galaxy A16 / 12Go / 128 Go / NOIR
599.0,0.5605894294438908,0.23546775047763105,Oppo,4G,Android 15,Snapdragon,Mid-Range,599.0,SMARTPHONE OPPO A5x 4G / 4Go/128Go / Bleu
599.0,0.5656688986454876,0.24341422719759448,Samsung,4G,Android 14,Octa Core,Mid-Range,599.0,Smartphone Samsung Galaxy A16 / 12Go / 128 Go / GRIS
599.0,0.6091803180634922,0.2992118237515679,Honor,4G,Android 15,Octa Core,Mid-Range,599.0,Smartphone HONOR X6c / 12 Go / 256 Go / Noir
599.0,0.5904834949016149,0.2578108678865379,Xiaomi,5G,Android 14,MediaTek,Mid-Range,599.0,Smartphone Xiaomi Redmi 15C 5G / 4 Go / 128 Go / Vert
599.0,0.5904834949016149,0.2578108678865379,Xiaomi,5G,Android 14,MediaTek,Mid-Range,599.0,Smartphone Xiaomi Redmi 15C 5G / 4 Go / 128 Go / Noir
599.0,0.6121786102362704,0.2977032030619128,Itel mobile,4G,Android 13,Octa Core,Mid-Range,599.0,SMARTPHONE ITEL RS4 12GO 256GO / BLANC
599.0,0.5605894294438908,0.23546775047763105,Oppo,4G,Android 15,Snapdragon,Mid-Range,599.0,SMARTPHONE OPPO A5x 4G / 4Go/128Go / WHITE
599.0,0.5656688986454876,0.24341422719759448,Samsung,4G,Android 14,Octa Core,Mid-Range,599.0,Smartphone Samsung Galaxy A16 / 12Go / 128 Go / VERT
599.0,0.6980353409173972,0.3405623539818089,Vivo,4G,Android 15,Snapdragon,Mid-Range,599.0,SMARTPHONE VIVO Y29 / 4G / 16 Go / 256 Go / Marron
599.0,0.6091803180634922,0.2992118237515679,Honor,4G,Android 15,Octa Core,Mid-Range,599.0,Smartphone HONOR X6c / 12 Go / 256 Go / Blanc
599.0,0.6091803180634922,0.2992118237515679,Honor,4G,Android 15,Octa Core,Mid-Range,599.0,Smartphone HONOR X6c / 12 Go / 256 Go / Cyan
599.0,0.6980353409173972,0.3405623539818089,Vivo,4G,Android 15,Snapdragon,Mid-Range,599.0,SMARTPHONE VIVO Y29 / 4G / 16 Go / 256 Go / Blanc
629.0,0.4814302291351091,0.19402376364325447,realme,4G,Android 14,MediaTek,Mid-Range,629.0,Smartphone Realme C75 8 Go / 256 Go / Noir
629.0,0.4814302291351091,0.19402376364325447,realme,4G,Android 14,MediaTek,Mid-Range,629.0,Smartphone Realme C75 8 Go / 256 Go / Gold
639.0,0.49433727656633325,0.204995932387937,Honor,5G,Android 15,Snapdragon,Mid-Range,639.0,Smartphone HONOR X7D 5G / 6 Go / 128 Go / Noir
639.0,0.49433727656633325,0.204995932387937,Honor,5G,Android 15,Snapdragon,Mid-Range,639.0,Smartphone HONOR X7D 5G / 6 Go / 128 Go / Gold
639.0,0.49433727656633325,0.204995932387937,Honor,5G,Android 15,Snapdragon,Mid-Range,639.0,Smartphone HONOR X7D 5G / 6 Go / 128 Go / Silver
649.0,0.6644448511011886,0.33034740504782156,Xiaomi,4G,Android 14,Octa Core,Mid-Range,649.0,Smartphone XIAOMI Redmi Note 14 / 4G / 6 Go / 128 Go / Noir
649.0,0.6644448511011886,0.33034740504782156,Xiaomi,4G,Android 14,Octa Core,Mid-Range,649.0,Smartphone XIAOMI Redmi NOTE 14  6+128G  VERT
649.0,0.6644448511011886,0.33034740504782156,Xiaomi,4G,Android 14,Octa Core,Mid-Range,649.0,Smartphone XIAOMI Redmi NOTE 14  6+128G / SAND GOLD
659.0,0.5795008588207868,0.30799732070897157,Samsung,4G,Android 14,Octa Core,Mid-Range,659.0,Smartphone Samsung Galaxy A16 / 16Go / 256 Go / NOIR
669.0,0.7571545484876141,0.46982465781441274,Xiaomi,4G,Android 15,Snapdragon,Mid-Range,669.0,Smartphone XIAOMI Redmi 15 / 8GO / 256GO / SANDY PURPLE
669.0,0.7571545484876141,0.46982465781441274,Xiaomi,4G,Android 15,Snapdragon,Mid-Range,669.0,Smartphone XIAOMI Redmi 15 / 8GO / 256GO / TITAN GRAY
669.0,0.7571545484876141,0.46982465781441274,Xiaomi,4G,Android 15,Snapdragon,Mid-Range,669.0,Smartphone XIAOMI Redmi 15 / 8GO / 256GO / MIDNIGHT BLACK
689.0,0.4968184216413198,0.2454975605309278,Samsung,4G,Android 15,MediaTek,Mid-Range,689.0,Smartphone Samsung Galaxy A17 / 12Go / 128 Go / Gris
689.0,0.4968184216413198,0.2454975605309278,Samsung,4G,Android 15,MediaTek,Mid-Range,689.0,Smartphone Samsung Galaxy A17 / 12Go / 128 Go / Bleu
689.0,0.4968184216413198,0.2454975605309278,Samsung,4G,Android 15,MediaTek,Mid-Range,689.0,Smartphone Samsung Galaxy A17 / 12Go / 128 Go / Noir
699.0,0.5128467857685268,0.2905450503271347,Xiaomi,5G,Android 13,MediaTek,Mid-Range,699.0,SMARTPHONE XIAOMI REDMI 13C 5G 8+256G STARRY SILVER
699.0,0.5061402899949546,0.25785085756662046,Oppo,4G,Android 15,Snapdragon,Mid-Range,699.0,SMARTPHONE OPPO A5 4G 12Go/128Go / Vert
699.0,0.5128467857685268,0.2905450503271347,Xiaomi,5G,Android 13,MediaTek,Mid-Range,699.0,SMARTPHONE XIAOMI REDMI 13C 5G 8+256G TWILIGHT BLUE
699.0,0.5061402899949546,0.25785085756662046,Oppo,4G,Android 15,Snapdragon,Mid-Range,699.0,SMARTPHONE OPPO A5 4G 12Go/128Go / WHITE
699.0,0.5197891800345129,0.2985864011687417,Honor,5G,Android 14,Snapdragon,Mid-Range,699.0,Smartphone Honor X7c 5G / 16 Go / 256 Go / Vert + Chargeur 25W+ Etui silicone Offerts
699.0,0.6557268301387584,0.35176925053353303,Vivo,4G,Android 14,Snapdragon,Mid-Range,699.0,Smartphone VIVO V40 Lite 4G / 16 Go / 256 Go / Vert
699.0,0.6557268301387584,0.35176925053353303,Vivo,4G,Android 14,Snapdragon,Mid-Range,699.0,Smartphone VIVO V40 Lite 4G / 16 Go / 256 Go / Silver
719.0,0.551815033547036,0.3223939613979151,Xiaomi,5G,Android 14,MediaTek,Mid-Range,719.0,Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Noir
719.0,0.551815033547036,0.3223939613979151,Xiaomi,5G,Android 14,MediaTek,Mid-Range,719.0,Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Vert
719.0,0.551815033547036,0.3223939613979151,Xiaomi,5G,Android 14,MediaTek,Mid-Range,719.0,Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Violet
749.0,0.7130132936429672,0.4331969303587788,TECNO,4G,Android 14,MediaTek,Mid-Range,749.0,Smartphone TECNO POVA 6 / 8 Go / 256 Go / Vert
749.0,0.5766065462428748,0.3313277972046843,Xiaomi,4G,Android 14,Octa Core,Mid-Range,749.0,Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 128 Go / Noir
759.0,0.49387552806551344,0.22651695783563194,Infinix,4G,Android 14,Octa Core,Mid-Range,759.0,Smartphone Infinix Hot 50 Pro+ / 8 Go / 256 Go / Gris
759.0,0.49387552806551344,0.22651695783563194,Infinix,4G,Android 14,Octa Core,Mid-Range,759.0,Smartphone Infinix Hot 50 Pro+ / 8 Go / 256 Go / Purple
779.0,0.6079929515631335,0.3939501064023359,Xiaomi,4G,Android 14,Octa Core,Mid-Range,779.0,Smartphone XIAOMI Redmi NOTE 14 / 8Go / 256 Go / SAND GOLD
779.0,0.5824222318670168,0.38068256254268684,Infinix,5G,Android 15,MediaTek,Mid-Range,779.0,Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Bleu Marine
779.0,0.6079929515631335,0.3939501064023359,Xiaomi,4G,Android 14,Octa Core,Mid-Range,779.0,Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Noir
779.0,0.6079929515631335,0.3939501064023359,Xiaomi,4G,Android 14,Octa Core,Mid-Range,779.0,Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Bleu
779.0,0.6079929515631335,0.3939501064023359,Xiaomi,4G,Android 14,Octa Core,Mid-Range,779.0,Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Vert
779.0,0.5824222318670168,0.38068256254268684,Infinix,5G,Android 15,MediaTek,Mid-Range,779.0,Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Gris Titane
779.0,0.5824222318670168,0.38068256254268684,Infinix,5G,Android 15,MediaTek,Mid-Range,779.0,Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Rouge Rubis
789.0,0.4338503073648533,0.2454975605309278,Samsung,5G,Android 15,Unknown,Mid-Range,789.0,Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Gris
789.0,0.4338503073648533,0.2454975605309278,Samsung,5G,Android 15,Unknown,Mid-Range,789.0,Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Bleu
789.0,0.4338503073648533,0.2454975605309278,Samsung,5G,Android 15,Unknown,Mid-Range,789.0,Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Noir
799.0,0.3969805134141898,0.20695479812601308,Honor,5G,Android 15,Snapdragon,Mid-Range,799.0,Smartphone HONOR X7D 5G / 8 Go / 256 Go / Silver
799.0,0.5556155240073559,0.37188945909441096,Infinix,4G,Android 15,MediaTek,Mid-Range,799.0,Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / Noir
799.0,0.3969805134141898,0.20695479812601308,Honor,5G,Android 15,Snapdragon,Mid-Range,799.0,Smartphone HONOR X7D 5G / 8 Go / 256 Go / Noir
799.0,0.5556155240073559,0.37188945909441096,Infinix,4G,Android 15,MediaTek,Mid-Range,799.0,Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / CORAL TIDES
799.0,0.5556155240073559,0.37188945909441096,Infinix,4G,Android 15,MediaTek,Mid-Range,799.0,Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / CYBER GREEN
799.0,0.5556155240073559,0.37188945909441096,Infinix,4G,Android 15,MediaTek,Mid-Range,799.0,Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / SONIC YELLOW
799.0,0.5556155240073559,0.37188945909441096,Infinix,4G,Android 15,MediaTek,Mid-Range,799.0,Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / TITAUNIUM SILVER
799.0,0.5556155240073559,0.37188945909441096,Infinix,4G,Android 15,MediaTek,Mid-Range,799.0,Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / Violet
799.0,0.3969805134141898,0.20695479812601308,Honor,5G,Android 15,Snapdragon,Mid-Range,799.0,Smartphone HONOR X7D 5G / 8 Go / 256 Go / Gold
849.0,0.4943821619447683,0.32000257746161465,Xiaomi,5G,Android 14,Octa Core,Mid-Range,849.0,Smartphone XIAOMI Redmi Note 14 / 5G / 6 Go / 128 Go / Vert + Ecouteurs Bluetooth Redmi buds 6 play Offerts
849.0,0.4289855469648292,0.2641008575666205,Oppo,5G,Android 15,MediaTek,Mid-Range,849.0,SMARTPHONE OPPO A5 5G 6/128Go / Blanc
899.0,0.4414321005347327,0.3224339510779976,Oppo,4G,Android 15,Snapdragon,Mid-Range,899.0,SMARTPHONE OPPO A5 4G / 16Go/256Go / WHITE
899.0,0.4414321005347327,0.3224339510779976,Oppo,4G,Android 15,Snapdragon,Mid-Range,899.0,SMARTPHONE OPPO A5 4G 16Go/256Go / Vert
919.0,0.6882880915686332,0.5589647507753625,Honor,4G,Android 13,Octa Core,Mid-Range,919.0,Smartphone HONOR X8b / 16 Go / 512 Go / Vert
939.0,0.5524378328270286,0.4654657655767973,Xiaomi,4G,Android 15,MediaTek,Mid-Range,939.0,Smartphone XIAOMI Redmi NOTE 14S 8+256G NOIR
939.0,0.5524378328270286,0.4654657655767973,Xiaomi,4G,Android 15,MediaTek,Mid-Range,939.0,Smartphone XIAOMI Redmi NOTE 14S 8+256G VIOLET
939.0,0.5524378328270286,0.4654657655767973,Xiaomi,4G,Android 15,MediaTek,Mid-Range,939.0,Smartphone XIAOMI Redmi NOTE 14S 8+256G BLEU
949.0,0.402414189634245,0.30799732070897157,Samsung,5G,Android 14,Octa Core,Mid-Range,949.0,Smartphone Samsung Galaxy A16 5G / 16 Go / 256 Go / Bleu Nuit
949.0,0.423094835206122,0.3235115372848942,Oppo,4G,Android 15,Snapdragon,Mid-Range,949.0,Smartphone Oppo A5 Pro 16/256 GO / Vert
959.0,0.4818897355517392,0.38360527881612905,Xiaomi,5G,Android 14,Octa Core,Mid-Range,959.0,Smartphone XIAOMI Redmi Note 14 / 5G / 8 Go / 256 Go / Vert
959.0,0.4818897355517392,0.38360527881612905,Xiaomi,5G,Android 14,Octa Core,Mid-Range,959.0,Smartphone XIAOMI Redmi Note 14 / 5G / 8 Go / 256 Go / Violet
979.0,0.461656588178484,0.38176610939155337,Honor,5G,Android 15,Octa Core,Mid-Range,979.0,SMARTPHONE HONOR 400 Lite 5G  16/256G BLACK
979.0,0.461656588178484,0.38176610939155337,Honor,5G,Android 15,Octa Core,Mid-Range,979.0,SMARTPHONE HONOR 400 Lite 5G 16/256G GREY
979.0,0.461656588178484,0.38176610939155337,Honor,5G,Android 15,Octa Core,Mid-Range,979.0,SMARTPHONE HONOR 400 Lite 5G  16/256G GREEN
989.0,0.3896494319364214,0.31008065404230495,Samsung,5G,Android 15,Unknown,Mid-Range,989.0,Smartphone Samsung Galaxy A17 5G / 16Go / 256 Go / Gris
989.0,0.3896494319364214,0.31008065404230495,Samsung,5G,Android 15,Unknown,Mid-Range,989.0,Smartphone Samsung Galaxy A17 5G / 16Go / 256 Go / Bleu
989.0,0.3896494319364214,0.31008065404230495,Samsung,5G,Android 15,Unknown,Mid-Range,989.0,Smartphone Samsung Galaxy A17 5G / 16Go / 256 Go / Noir
999.0,0.4642417767858631,0.37121268671018154,Oppo,4G,Android 15,MediaTek,Mid-Range,999.0,Smartphone Oppo A6 Pro 4G | 16 GO / 256 GO | Bleu
999.0,0.4642417767858631,0.37121268671018154,Oppo,4G,Android 15,MediaTek,Mid-Range,999.0,Smartphone Oppo A6 Pro 4G | 16 GO / 256 GO | Rose Corail
1069.0,0.3169650797835801,0.24341422719759448,Samsung,5G,Android 15,Octa Core,Mid-Range,1069.0,Smartphone Samsung Galaxy A26 5G 12/128 Go / Noir
1069.0,0.3169650797835801,0.24341422719759448,Samsung,5G,Android 15,Octa Core,Mid-Range,1069.0,Smartphone Samsung Galaxy A26 5G 12/128 Go / BLANC
1069.0,0.3169650797835801,0.24341422719759448,Samsung,5G,Android 15,Octa Core,Mid-Range,1069.0,Smartphone Samsung Galaxy A26 5G 12/128 Go / Pink
1199.0,0.37482044947216275,0.3582816522274229,Oppo,5G,Android 15,MediaTek,Mid-Range,1199.0,Smartphone Oppo A6 Pro 5G | 16 Go / 256 GO | Rose Corail
1199.0,0.37482044947216275,0.3582816522274229,Oppo,5G,Android 15,MediaTek,Mid-Range,1199.0,Smartphone Oppo A6 Pro 5G | 16 GO / 256 GO | Bleu
1199.0,0.4119632985852019,0.42111871250176297,Honor,5G,Android 14,Octa Core,Mid-Range,1199.0,Smartphone Honor X9c 5G 24Go 256Go / NOIR + Ecouteurs Bluetooth Honor X7 Lite Offerts
1199.0,0.4119632985852019,0.42111871250176297,Honor,5G,Android 14,Octa Core,Mid-Range,1199.0,Smartphone Honor X9c 5G 24Go 256Go / VIOLET + Ecouteurs Bluetooth Honor X7 Lite Offerts
1199.0,0.4119632985852019,0.42111871250176297,Honor,5G,Android 14,Octa Core,Mid-Range,1199.0,Smartphone Honor X9c 5G 24Go 256Go / ORANGE + Ecouteurs Bluetooth Honor X7 Lite Offerts
1199.0,0.4119632985852019,0.42111871250176297,Honor,5G,Android 14,Octa Core,Mid-Range,1199.0,Smartphone Honor X9c 5G 24Go 256Go / CYAN + Ecouteurs Bluetooth Honor X7 Lite Offerts
1259.0,0.3279165712019915,0.32437672001860474,Xiaomi,5G,Android 14,MediaTek,Mid-Range,1259.0,Smartphone XIAOMI Redmi Note 14 Pro / 5G / 8 Go / 256 Go / Vert
1259.0,0.3279165712019915,0.32437672001860474,Xiaomi,5G,Android 14,MediaTek,Mid-Range,1259.0,Smartphone XIAOMI Redmi Note 14 Pro / 5G / 8 Go / 256 Go / Noir
1269.0,0.3009385862591793,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1269.0,Smartphone Samsung Galaxy A26 5G 16/256 Go / Noir
1269.0,0.3009385862591793,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1269.0,Smartphone Samsung Galaxy A26 5G 16/256 Go / Blanc
1269.0,0.3009385862591793,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1269.0,Smartphone Samsung Galaxy A26 5G 16/256 Go / Pink
1299.0,0.4148367983747882,0.45920187680196584,Honor,5G,Android 15,Snapdragon,Mid-Range,1299.0,Smartphone Honor X9D 5G | 12 Go / 256 Go | Noir
1299.0,0.4148367983747882,0.45920187680196584,Honor,5G,Android 15,Snapdragon,Mid-Range,1299.0,Smartphone Honor X9D 5G | 12 Go / 256 Go | Gold
1299.0,0.4148367983747882,0.45920187680196584,Honor,5G,Android 15,Snapdragon,Mid-Range,1299.0,Smartphone Honor X9D 5G | 12 Go / 256 Go | Brown
1359.0,0.2502890800817739,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1359.0,Smartphone Samsung Galaxy A36 5G 16/128 Go / Noir
1359.0,0.2502890800817739,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1359.0,Smartphone Samsung Galaxy A36 5G 16/128 Go / Blanc
1359.0,0.2502890800817739,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1359.0,Smartphone Samsung Galaxy A36 5G 16/128 Go / Light VIOLET
1499.0,0.4006918359872462,0.6022883972100637,Honor,5G,Android 15,Octa Core,Mid-Range,1499.0,SMARTPHONE HONOR 400 5G 24Go 512Go Midnight Black
1499.0,0.4006918359872462,0.6022883972100637,Honor,5G,Android 15,Octa Core,Mid-Range,1499.0,SMARTPHONE HONOR 400 5G 24 Go 512Go / DESERT GOLD
1549.0,0.24654039119619015,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1549.0,Smartphone Samsung Galaxy A36 5G 16/256 Go / Blanc
1549.0,0.24654039119619015,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1549.0,Smartphone Samsung Galaxy A36 5G 16/256 Go / Noir
1549.0,0.24654039119619015,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1549.0,Smartphone Samsung Galaxy A36 5G 16/256 Go / Yellow
1549.0,0.24654039119619015,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1549.0,Smartphone Samsung Galaxy A36 5G / 16 Go / 256 Go / LIGHT VIOLET
1599.0,0.3453427551819059,0.4190528881265012,Vivo,5G,Android 15,Snapdragon,Mid-Range,1599.0,SMARTPHONE VIVO V50 24GO /256G / 5G / BLACK
1599.0,0.3453427551819059,0.4190528881265012,Vivo,5G,Android 15,Snapdragon,Mid-Range,1599.0,SMARTPHONE VIVO V50 24GO /256G / 5G / BLEU
1649.0,0.36774790178835043,0.5952573751823778,Xiaomi,5G,Android 13,MediaTek,Mid-Range,1649.0,Smartphone XIAOMI Redmi Note 13 PRO + 5G/ 12GO /512GO / WHITE + Ecouteurs Bluetooth Redmi buds 6 play Offerts
1649.0,0.36774790178835043,0.5952573751823778,Xiaomi,5G,Android 13,MediaTek,Mid-Range,1649.0,Smartphone XIAOMI Redmi Note 13 PRO+ 5G/ 12GO /512GO / Violet + Ecouteurs Bluetooth Redmi buds 6 play Offerts
1699.0,0.3531173053301035,0.5163301743983926,Honor,5G,Android 13,Octa Core,Mid-Range,1699.0,Smartphone Honor 90 5G / 24 Go / 512 Go / Noir
1699.0,0.2002018009600534,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1699.0,Smartphone Samsung Galaxy A56 5G 16/128 Go / Noir
1699.0,0.2002018009600534,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1699.0,Smartphone Samsung Galaxy A56 5G 16/128 Go / Gris
1699.0,0.2002018009600534,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1699.0,Smartphone Samsung Galaxy A56 5G 16/128 Go / Vert
1749.0,0.25987057164664035,0.34937672001860476,Xiaomi,5G,Android 14,Snapdragon,Mid-Range,1749.0,Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 8 Go / 256 Go / Noir
1749.0,0.25987057164664035,0.34937672001860476,Xiaomi,5G,Android 14,Snapdragon,Mid-Range,1749.0,Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 8 Go / 256 Go / Violet
1749.0,0.25987057164664035,0.34937672001860476,Xiaomi,5G,Android 14,Snapdragon,Mid-Range,1749.0,Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 8 Go / 256 Go / Bleu
1899.0,0.17911682982155383,0.24537501151131996,Samsung,5G,Android 15,Octa Core,Mid-Range,1899.0,Smartphone Samsung Galaxy A56 5G 16/256 Go / Vert
1899.0,0.20110114058077858,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1899.0,Smartphone Samsung Galaxy A56 5G 16/256 Go / Gris
1899.0,0.20110114058077858,0.30799732070897157,Samsung,5G,Android 15,Octa Core,Mid-Range,1899.0,Smartphone Samsung Galaxy A56 5G 16/256 Go / Noir
1999.0,0.26979351256427875,0.47658212272763356,Xiaomi,5G,Android 14,Snapdragon,Mid-Range,1999.0,Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 12 Go / 512 Go / Noir
1999.0,0.26979351256427875,0.47658212272763356,Xiaomi,5G,Android 14,Snapdragon,Mid-Range,1999.0,Smartphone XIAOMI Redmi Note 14 Pro+ / 5G / 12 Go / 512 Go / Bleu
2049.0,0.14901554289612703,0.2711885772478848,Samsung,5G,Android 13,Octa Core,Premium,2049.0,Smartphone Samsung Galaxy S23 FE / 5G / 8 Go / 256 Go / Gris
2099.0,0.2462611792503425,0.48058720706626923,Oppo,5G,Android 16,Snapdragon,Premium,2099.0,SMARTPHONE OPPO RENO 15F 5G | 24Go / 512Go | Bleu Aurore
2099.0,0.2462611792503425,0.48058720706626923,Oppo,5G,Android 16,Snapdragon,Premium,2099.0,SMARTPHONE OPPO RENO 15F 5G | 24Go / 512Go | Bleu Crépuscule
2199.0,0.09952242462322496,0.13955839764204453,Samsung,5G,Android 14,Unknown,Premium,2199.0,Smartphone Samsung Galaxy S24 FE / 8 Go / 256 Go / Bleu
2199.0,0.34818508047723673,0.6986699761574321,Honor,5G,Android 15,Snapdragon,Premium,2199.0,SMARTPHONE HONOR 400 Pro 5G / 24Go / 512Go / Gris Lunaire + Écouteur Bluetooth Honor X7 Lite Offerts
2199.0,0.09952242462322496,0.13955839764204453,Samsung,5G,Android 14,Unknown,Premium,2199.0,Smartphone Samsung Galaxy S24 FE / 8 Go / 256 Go / Gris
2349.0,0.10077545863215143,0.1332897252980546,Samsung,5G,Android 16,Unknown,Premium,2349.0,Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / LIGHT BLUE
2349.0,0.10077545863215143,0.1332897252980546,Samsung,5G,Android 16,Unknown,Premium,2349.0,Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / Black
2349.0,0.10077545863215143,0.1332897252980546,Samsung,5G,Android 16,Unknown,Premium,2349.0,Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / DARK BLUE
2349.0,0.10077545863215143,0.1332897252980546,Samsung,5G,Android 16,Unknown,Premium,2349.0,Smartphone Samsung Galaxy S25 FE 5G / 8 Go / 256 Go / White
2399.0,0.20947661490392452,0.4676561725835106,Oppo,5G,Android 16,Snapdragon,Premium,2399.0,SMARTPHONE OPPO RENO 15 5G | 24Go / 512Go | Blanc Aurore
2399.0,0.20947661490392452,0.4676561725835106,Oppo,5G,Android 16,Snapdragon,Premium,2399.0,SMARTPHONE OPPO RENO 15 5G | 24Go / 512Go | Bleu Crépuscule
3499.0,0.06718816135539275,0.1799340191294447,Apple,5G,iOS,Apple,Premium,3499.0,Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Bleu
3499.0,0.06718816135539275,0.1799340191294447,Apple,5G,iOS,Apple,Premium,3499.0,Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Rose
3499.0,0.06718816135539275,0.1799340191294447,Apple,5G,iOS,Apple,Premium,3499.0,Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Noir
3499.0,0.07781243963927535,0.16080069052170542,Samsung,5G,Android 15,Octa Core,Premium,3499.0,Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert
3499.0,0.07781243963927535,0.16080069052170542,Samsung,5G,Android 15,Octa Core,Premium,3499.0,Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu Clair + Gold VIP Card Offert
3499.0,0.07781243963927535,0.16080069052170542,Samsung,5G,Android 15,Octa Core,Premium,3499.0,Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Vert + Gold VIP Card Offert
3499.0,0.07781243963927535,0.16080069052170542,Samsung,5G,Android 15,Octa Core,Premium,3499.0,Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert
3499.0,0.06718816135539275,0.1799340191294447,Apple,5G,iOS,Apple,Premium,3499.0,Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Vert
3999.0,0.07455058646245104,0.1840765525906709,Samsung,5G,Android 15,Octa Core,Premium,3999.0,Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Gris + Gold VIP Card Offert
3999.0,0.07455058646245104,0.1840765525906709,Samsung,5G,Android 15,Octa Core,Premium,3999.0,Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert
3999.0,0.07455058646245104,0.1840765525906709,Samsung,5G,Android 15,Octa Core,Premium,3999.0,Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert
