model,brand,reference,price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Cyan,Itel mobile,ITEL-A58PRO-CY,249.000,2.0,32,4000.0,6.0,5.0,5.0,4G,Android 11,Quad Core,Cyan,1 an,Oui,"-50,000 DT -50,000 DT Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Cyan [ITEL-A58PRO-CY] Ecran 6.6"" HD+ IPS TFT - Processeur Quad Core 1.3 Ghz - RAM 2 Go - Mémoire 32 Go - Android 11 (Edition Go) - Double Caméra Arrière 5 MP + QVGA - Caméra Frontale 5 MP - Reconnaissance Faciale - Empreintes Digitales - Batterie 4000 mAh - 4G - Wifi - GPS - Couleur Cyan - Garantie 1 an En stock 249,000 DT Prix de base 299,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis S",https://www.tunisianet.com.tn/smartphone-tunisie/58452-smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-cyan.html
Smartphone ITEL A60S 2Go / 64Go / Noir,Itel mobile,ITEL-A60S-BK,249.000,2.0,64,5000.0,6.0,8.0,,4G,,Octa Core,Noir,1 an,Oui,"Smartphone ITEL A60S 2Go / 64Go / Noir [ITEL-A60S-BK] Double Sim - Écran 6.6"" HD+ waterdrop - Processeur: Octa Core - Mémoire RAM: 2Go - Stockage: 64Go - Appareil Photo Arrière: AI 8.0MP - Appareil Photo Avant: 5.0 MP - Connectivité: 4G, Wifi et Bluetooth - Capacité de Batterie: 5000mAh - Empreinte digitale - Couleur: Noir - Garantie 1 an En stock 249,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 249,000 DT Prix En stock Ajouter au panier ",https://www.tunisianet.com.tn/smartphone-tunisie/66081-smartphone-itel-a60s-2go-64go-vert.html
Smartphone ITEL A60S 2Go / 64Go / VERT,Itel mobile,ITEL-A60S-VR,249.000,2.0,64,5000.0,6.0,8.0,,4G,,Octa Core,VERT,1 an,Oui,"Smartphone ITEL A60S 2Go / 64Go / VERT [ITEL-A60S-VR] Double Sim - Écran 6.6"" HD+ waterdrop - Processeur: Octa Core - Mémoire RAM: 2Go - Stockage: 64Go - Appareil Photo Arrière: AI 8.0MP - Appareil Photo Avant: 5.0 MP - Connectivité: 4G, Wifi et Bluetooth - Capacité de Batterie: 5000mAh - Empreinte digitale - Couleur: Vert - Garantie 1 an En stock 249,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 249,000 DT Prix En stock Ajouter au panier ",https://www.tunisianet.com.tn/smartphone-tunisie/66080-smartphone-itel-a60s-2go-64go-vert.html
Smartphone TCL 403 / 4G  / 2 Go / 32 Go / Mauve,TCL,TCL-403-2/32G-MV,249.000,2.0,32,3000.0,6.0,8.0,5.0,4G,Android 12,Quad Core,Mauve,1 an,Oui,"-100,000 DT -100,000 DT Smartphone TCL 403 / 4G  / 2 Go / 32 Go / Mauve [TCL-403-2/32G-MV] Dual SIM - 6.0"" IPS TFT - Processeur Mediatek MT6761 Helio A22, Quad-core 2.0 GHz - Android 12 - RAM 2 Go - Mémoire 32 Go - Appareil Photo Arriére: 8MP et Frontale: 5 MP f/2.8 - 4G - Wifi - Bluetooth 5.0 - Batterie 3000 mAh - Couleur Mauve - Garantie 1 an En stock 249,000 DT Prix de base 349,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 249,000 DT Pr",https://www.tunisianet.com.tn/smartphone-tunisie/64042-smartphone-tcl-403-4g-2-go-32-go-mauve.html
Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Noir,TECNO,TECNO-BG6M-2-64-BK,249.000,4.0,64,5000.0,6.0,13.0,8.0,4G,,Octa Core,Noir,1 an,Oui,"Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Noir [TECNO-BG6M-2-64-BK] Ecran 6.6"" pouces IPS LCD HD+ (720 x 1612 pixels) - Taux de Rafraîchissement 90 Hz - Processeur Octa-core Unisoc T606 (12 nm) - RAM 2Go extensible jusqu'à 4Go - Stockage 64 Go - Appareils Photos Arrière 13 MP - Appareil Photo Frontale 8 MP - Lecteur d'empreintes digitales - 4G - Wifi - GPS - Batterie 5000 mAh - Charge 10W, Type-C - Couleur Noir - Garantie 1 an En stock 249,000 DT Prix Ajouter au panier Favoris Compar",https://www.tunisianet.com.tn/smartphone-tunisie/87976-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-noir.html
Smartphone Lesia Bright 3 / 4Go/64Go  / Bleu Ciel,Lesia,LESIA-BRIGHT3-BL,259.000,8.0,64,5000.0,5.6,13.0,5.0,4G,Android 13,Octa Core,Bleu Ciel,1 an,Oui,"Smartphone Lesia Bright 3 / 4Go/64Go  / Bleu Ciel [LESIA-BRIGHT3-BL] Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 4 Go Extensible jusqu'à 8Go - Mémoire 64 Go - Système d’exploitation : Android 13 - Caméra Arrière : 13MP + 2MP / Frontale : 5MP - Réseau 4G - Reconnaissance faciale - Batterie 5000 mAh - Fast Charge 10 W - Couleur Bleu - Garantie 1 an En stock 259,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 259,000 DT Prix E",https://www.tunisianet.com.tn/smartphone-tunisie/92342-smartphone-lesia-bright-3-4go64go-bleu-ciel.html
Smartphone Lesia Bright 3 / 4Go/64Go  / Bleu Nuit,Lesia,LESIA-BRIGHT3-DB,259.000,8.0,64,5000.0,5.6,13.0,5.0,4G,Android 13,Octa Core,Bleu Nuit,1 an,Oui,"Smartphone Lesia Bright 3 / 4Go/64Go  / Bleu Nuit [LESIA-BRIGHT3-DB] Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 4 Go Extensible jusqu'à 8Go - Mémoire 64 Go - Système d’exploitation : Android 13 - Caméra Arrière : 13MP + 2MP / Frontale : 5MP - Réseau 4G - Reconnaissance faciale - Batterie 5000 mAh - Fast Charge 10 W - Couleur Bleu - Garantie 1 an En stock 259,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 259,000 DT Prix E",https://www.tunisianet.com.tn/smartphone-tunisie/92351-smartphone-lesia-bright-3-4go64go-bleu-nuit.html
Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Bleu,Infinix,SMART10-3-64G-BL,265.000,3.0,64,5000.0,6.67,8.0,8.0,4G,Android 15,Octa Core,Bleu,1 an,Oui,"Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Bleu [SMART10-3-64G-BL] Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 ",https://www.tunisianet.com.tn/smartphone-tunisie/87267-smartphone-infinix-smart-10-4g-3-go-64-go-bleu.html
Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Silver,Infinix,SMART10-3-64G-SL,265.000,3.0,64,5000.0,6.67,8.0,8.0,4G,Android 15,Octa Core,Silver,1 an,Oui,"Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Silver [SMART10-3-64G-SL] Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP6",https://www.tunisianet.com.tn/smartphone-tunisie/87268-smartphone-infinix-smart-10-4g-3-go-64-go-silver.html
Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Gold,Infinix,SMART10-3-64G-GD,265.000,3.0,64,5000.0,6.67,8.0,8.0,4G,Android 15,Octa Core,Gold,1 an,Oui,"Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Gold [SMART10-3-64G-GD] Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 ",https://www.tunisianet.com.tn/smartphone-tunisie/87269-smartphone-infinix-smart-10-4g-3-go-64-go-gold.html
Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Noir,Infinix,SMART10-3-64G-BK,265.000,3.0,64,5000.0,6.67,8.0,8.0,4G,Android 15,Octa Core,Noir,1 an,Oui,"Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Noir [SMART10-3-64G-BK] Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 ",https://www.tunisianet.com.tn/smartphone-tunisie/87258-smartphone-infinix-smart-10-4g-3-go-64-go-noir.html
Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Vert,TECNO,TECNO-KM4-3-64-VR,269.000,3.0,64,5000.0,6.67,13.0,8.0,4G,Android 15,Octa Core,Vert,1 an,Oui,"Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Vert [TECNO-KM4-3-64-VR] Double SIM - Écran LCD IPS 6,67"" - Résolution : 720 x 1600 - Taux de rafraîchissement : 120 Hz - Processeur Octa-core Unisoc T7250 (12 nm) - RAM 3 Go (+ 3 Go étendus) - Stockage 64 Go - Système opérateur: Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Capacité de la",https://www.tunisianet.com.tn/smartphone-tunisie/87878-smartphone-tecno-spark-go-2-km4-3-go-64-go-vert.html
Smartphone Infinix SMART 9 4G / 3 Go / 64 Go / Silver,Infinix,SMART9-3/64-SL,269.000,3.0,3,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,Silver,1 an,Oui,"Smartphone Infinix SMART 9 4G / 3 Go / 64 Go / Silver [SMART9-3/64-SL] Double SIM - Écran LCD 6.7"" (720 x 1600 px),IPS , 120 Hz - Processeur MediaTek Helio G81 , Octa-core (2 x 2,0 GHz Cortex-A75) et 6x 1,7 GHz Cortex-A55) - GPU: G52 MC2 820 MHz - MÉMOIRE 3 Go - STOCKAGE: 64 Go - CAMÉRA Arrière: AF 13 MP - CAMÉRA Avant: 8 MP - DEUX FLASH ARRIÈRE + FLASH LED 5M + FLASH AVANT - CAPACITÉ BATTERIE: 5000 mAh - CHARGEMENT Rapide 10 W - EMPLACEMENT MICRO SD - PORT USB TYPE-C / JACK 3.5 mm - Empreinte d",https://www.tunisianet.com.tn/smartphone-tunisie/79418-smartphone-infinix-smart-9-4g-3-go-64-go-silver.html
SMARTPHONE REALME NOTE 60X  3/64G / Vert,realme,REALME-NOTE60X-3-64G-VR,269.000,3.0,64,5000.0,6.74,0.0,5.0,4G,Android 14,Octa Core,Vert,1 an,Oui,"SMARTPHONE REALME NOTE 60X  3/64G / Vert [REALME-NOTE60X-3-64G-VR] Double SIM - Écran 6.74"" HD+ (720x 1600Pixels), 90Hz - Processeur  : Unisoc Tiger T612 (12 nm) Octa Core - Systéme d'exploitation : Android 14 - Mémoire RAM : 3 Go - Stockage : 64 Go - Appareil Photo Arriére : 8.0 MP - Appareil Photo Frontale : 5.0 MP - Réseau 4G - Connectivité : Wifi, Bluetooth 5.0 - Batterie : 5000 mAh - Charge rapide 10W - Résistance à la poussière et à l'eau IP54 - Couleur Vert - Garantie 1 an En stock 269,00",https://www.tunisianet.com.tn/smartphone-tunisie/87881-smartphone-realme-note-60x-364g-vert.html
Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Blanc,TECNO,TECNO-KM4-3-64-WH,269.000,3.0,64,5000.0,6.67,13.0,8.0,4G,Android 15,Octa Core,Blanc,1 an,Oui,"Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Blanc [TECNO-KM4-3-64-WH] Double SIM - Écran LCD IPS 6,67"" - Résolution : 720 x 1600 - Taux de rafraîchissement : 120 Hz - Processeur Octa-core Unisoc T7250 (12 nm) - RAM 3 Go (+ 3 Go étendus) - Stockage 64 Go - Système opérateur: Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Capacité de l",https://www.tunisianet.com.tn/smartphone-tunisie/87879-smartphone-tecno-spark-go-2-km4-3-go-64-go-blanc.html
SMARTPHONE REALME NOTE 60X  3/64G / Noir,realme,REALME-NOTE60X-3-64G-BK,269.000,3.0,64,5000.0,6.74,0.0,5.0,4G,Android 14,Octa Core,Noir,1 an,Oui,"SMARTPHONE REALME NOTE 60X  3/64G / Noir [REALME-NOTE60X-3-64G-BK] Double SIM - Écran 6.74"" HD+ (720x 1600Pixels), 90Hz - Processeur  : Unisoc Tiger T612 (12 nm) Octa Core - Systéme d'exploitation : Android 14 - Mémoire RAM : 3 Go - Stockage : 64 Go - Appareil Photo Arriére : 8.0 MP - Appareil Photo Frontale : 5.0 MP - Réseau 4G - Connectivité : Wifi, Bluetooth 5.0 - Batterie : 5000 mAh - Charge rapide 10W - Résistance à la poussière et à l'eau IP54 - Couleur Noir - Garantie 1 an En stock 269,00",https://www.tunisianet.com.tn/smartphone-tunisie/87880-smartphone-realme-note-60x-364g-noir.html
Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Gris,TECNO,TECNO-KM4-3-64-GR,269.000,3.0,64,5000.0,6.67,13.0,8.0,4G,Android 15,Octa Core,Gris,1 an,Oui,"Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Gris [TECNO-KM4-3-64-GR] Double SIM - Écran LCD IPS 6,67"" - Résolution : 720 x 1600 - Taux de rafraîchissement : 120 Hz - Processeur Octa-core Unisoc T7250 (12 nm) - RAM 3 Go (+ 3 Go étendus) - Stockage 64 Go - Système opérateur: Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Capacité de la",https://www.tunisianet.com.tn/smartphone-tunisie/87877-smartphone-tecno-spark-go-2-km4-3-go-64-go-gris.html
Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Noir,TECNO,TECNO-KM4-3-64-BK,269.000,3.0,64,5000.0,6.67,13.0,8.0,4G,Android 15,Octa Core,Noir,1 an,Oui,"Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Noir [TECNO-KM4-3-64-BK] Double SIM - Écran LCD IPS 6,67"" - Résolution : 720 x 1600 - Taux de rafraîchissement : 120 Hz - Processeur Octa-core Unisoc T7250 (12 nm) - RAM 3 Go (+ 3 Go étendus) - Stockage 64 Go - Système opérateur: Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Capacité de la",https://www.tunisianet.com.tn/smartphone-tunisie/87876-smartphone-tecno-spark-go-2-km4-3-go-64-go-noir.html
SMARTPHONE TCL 503 6GB / 64GB / Blue,TCL,TCL-503-3-64G-BL,279.000,6.0,64,5000.0,6.6,8.0,5.0,4G,,Octa Core,Blue,1 an,Oui,"SMARTPHONE TCL 503 6GB / 64GB / Blue [TCL-503-3-64G-BL] Dual SIM - Écran LCD IPS 6.6"" - Résolution : HD+ (720 x 1612 px) - Taux de rafraîchissement : 60 Hz - Luminosité : 350 nits - Processeur : Octa-Core - système d'exploitation : Android™ 14 - RAM : 6 Go (extension RAM 3+3 Go) - stockage : 64 Go - Appareil Photo Arriére : Caméra double 8MP + 0,08MP (interpolée par logiciel à 13MP) f/2.0, (grand angle) - HDR, Capture, Vidéo, Ralenti, Pro, Portrait, Panorama, Time lapse, Nuit, Lampe torche - Cam",https://www.tunisianet.com.tn/smartphone-tunisie/82742-smartphone-tcl-503-3gb3gb64gb-blue.html
Smartphone XIAOMI Redmi A5 / 3 Go / 64 Go / Bleu,Xiaomi,REDMI-A5-3-64G-BL,289.000,3.0,64,5200.0,6.88,32.0,8.0,4G,Android 15,Octa Core,Bleu,1 an,Oui,"Smartphone XIAOMI Redmi A5 / 3 Go / 64 Go / Bleu [REDMI-A5-3-64G-BL] Double SIM - Écran LCD IPS 6.88"" - Résolution : 1640 x 720 pixels - Taux de rafraîchissement : 120 Hz - Luminosité : 450 nits (type) - Processeur UNISOC T7250 (Technologie 12 nm, octa-core, CPU : Jusqu'à 1,8 GHz) - RAM 3 Go - Stockage 64 Go - Caméra arrière principale : 32 MP - Caméra frontale : 8 MP - Batterie 5200 mAh - Charge USB Type-C - Capteur d'empreintes digitales latéral - Déverrouillage facial via l'IA - Capteur de pr",https://www.tunisianet.com.tn/smartphone-tunisie/86975-smartphone-xiaomi-redmi-a5-3-go-64-go-bleu.html
Smartphone XIAOMI Redmi A5 / 3 Go / 64 Go / Gold,Xiaomi,REDMI-A5-3-64G-GD,289.000,3.0,64,5200.0,6.88,32.0,8.0,4G,Android 15,Octa Core,Gold,1 an,Oui,"Smartphone XIAOMI Redmi A5 / 3 Go / 64 Go / Gold [REDMI-A5-3-64G-GD] Double SIM - Écran LCD IPS 6.88"" - Résolution : 1640 x 720 pixels - Taux de rafraîchissement : 120 Hz - Luminosité : 450 nits (type) - Processeur UNISOC T7250 (Technologie 12 nm, octa-core, CPU : Jusqu'à 1,8 GHz) - RAM 3 Go - Stockage 64 Go - Caméra arrière principale : 32 MP - Caméra frontale : 8 MP - Batterie 5200 mAh - Charge USB Type-C - Capteur d'empreintes digitales latéral - Déverrouillage facial via l'IA - Capteur de pr",https://www.tunisianet.com.tn/smartphone-tunisie/86973-smartphone-xiaomi-redmi-a5-3-go-64-go-gold.html
SMARTPHONE REALME NOTE 50  3/64G  /  Noir,realme,REALME-N50-3/64-BK,289.000,3.0,64,5000.0,6.74,0.0,,4G,Android 13,Octa Core,Noir,1 an,Oui,"SMARTPHONE REALME NOTE 50  3/64G  /  Noir [REALME-N50-3/64-BK] Double SIM - Écran 6.74"" HD+ (720x 1600Pixels), 90Hz - Processeur: Unisoc Tigre T612 (12 nm) Octa Core - Systéme d'exploitation: Android 13, Realme UI T - Mémoire RAM: 3Go - Stockage: 64Go - Appareil Photo Arriére: AI 13.0 MP et Frontale AI 5.0MP - Connectivité: Wifi 4G et Bluetooth 5.0 - Batterie: 5000 mAh - Charge rapide 10W - Résistance à la poussière et à l'eau IP54 - Couleur: Noir - Garantie: 1 an En stock 289,000 DT Prix Ajoute",https://www.tunisianet.com.tn/smartphone-tunisie/76631-smartphone-realme-note-50-364g-bleu.html
Smartphone XIAOMI Redmi A5 / 3 Go / 64 Go / Noir,Xiaomi,REDMI-A5-3-64G-BK,289.000,3.0,64,5200.0,6.88,32.0,8.0,4G,Android 15,Octa Core,Noir,1 an,Oui,"Smartphone XIAOMI Redmi A5 / 3 Go / 64 Go / Noir [REDMI-A5-3-64G-BK] Double SIM - Écran LCD IPS 6.88"" - Résolution : 1640 x 720 pixels - Taux de rafraîchissement : 120 Hz - Luminosité : 450 nits (type) - Processeur UNISOC T7250 (Technologie 12 nm, octa-core, CPU : Jusqu'à 1,8 GHz) - RAM 3 Go - Stockage 64 Go - Caméra arrière principale : 32 MP - Caméra frontale : 8 MP - Batterie 5200 mAh - Charge USB Type-C - Capteur d'empreintes digitales latéral - Déverrouillage facial via l'IA - Capteur de pr",https://www.tunisianet.com.tn/smartphone-tunisie/86974-smartphone-xiaomi-redmi-a5-3-go-64-go-noir.html
SMARTPHONE HONOR PLAY10 3Go / 64Go / 4G / PURPLE,Honor,HONORPLAY10-3-64G-PR,299.000,3.0,64,5000.0,6.74,13.0,5.0,4G,Android 15,MediaTek,PURPLE,1 an,Oui,"SMARTPHONE HONOR PLAY10 3Go / 64Go / 4G / PURPLE [HONORPLAY10-3-64G-PR] Double SIM(Nano-SIM) - Écran LCD TFT 6,74"" - Résolution : 1600 x 720 pixels - Taux de Rafraichissement : 90 Hz - Processeur : MediaTek Helio G81 ULTRA (12nm) - RAM 3Go - Stockage : 64 Go - Caméra principale : 13MP (f/2.2) AF - Caméra frontale : 5MP (f/2.2) - Capacité de la batterie : 5000 mAh - Wi-Fi - Bluetooth 5.1 - Système d'exploitation : Android 15 (édition Go) - Réseau 4G - Protection contre la poussière et l'eau (écla",https://www.tunisianet.com.tn/smartphone-tunisie/88667-smartphone-honor-play10-3go-64go-4g-purple.html
SMARTPHONE HONOR PLAY10  3Go / 64Go / 4G / CYAN,Honor,HONORPLAY10-3-64G-CY,299.000,3.0,64,5000.0,6.74,13.0,5.0,4G,Android 15,MediaTek,CYAN,1 an,Oui,"SMARTPHONE HONOR PLAY10  3Go / 64Go / 4G / CYAN [HONORPLAY10-3-64G-CY] Double SIM(Nano-SIM) - Écran LCD TFT 6,74"" - Résolution : 1600 x 720 pixels - Taux de Rafraichissement : 90 Hz - Processeur : MediaTek Helio G81 ULTRA (12nm) - RAM 3Go - Stockage : 64 Go - Caméra principale : 13MP (f/2.2) AF - Caméra frontale : 5MP (f/2.2) - Capacité de la batterie : 5000 mAh - Wi-Fi - Bluetooth 5.1 - Système d'exploitation : Android 15 (édition Go) - Réseau 4G - Protection contre la poussière et l'eau (éclab",https://www.tunisianet.com.tn/smartphone-tunisie/88666-smartphone-honor-play10-3go-64go-4g-cyan.html
Smartphone Itel S18 / 4 Go / 64 GO / Noir,Itel mobile,ITEL-S18-BK,299.000,64.0,64,5000.0,6.0,8.0,,4G,,Octa Core,Noir,1 an,Oui,"Smartphone Itel S18 / 4 Go / 64 GO / Noir [ITEL-S18-BK] Double SIM - Ecran 6.6"" HD - Processeur Octa-core - RAM (2+2) Go - Mémoire 64 Go - Double Caméra: 8MP + QVGA (Arrière), 8MP AI Caméra (Frontale) - 4G - Wifi - Bluetooth - Batterie 5000 mAh - Lecteur Capteur d'empreintes digitales - Reconnaissance faciale - Couleur Noir - Garantie 1 an En stock 299,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 299,000 DT Prix En stock Ajouter au panier",https://www.tunisianet.com.tn/smartphone-tunisie/62360-smartphone-itel-s18-4-go-64-go-noir.html
SMARTPHONE HONOR PLAY10  3Go / 64Go / 4G / BLACK,Honor,HONORPLAY10-3-64G-BK,299.000,3.0,64,5000.0,6.74,13.0,5.0,4G,Android 15,MediaTek,BLACK,1 an,Oui,"SMARTPHONE HONOR PLAY10  3Go / 64Go / 4G / BLACK [HONORPLAY10-3-64G-BK] Double SIM(Nano-SIM) - Écran LCD TFT 6,74"" - Résolution : 1600 x 720 pixels - Taux de Rafraichissement : 90 Hz - Processeur : MediaTek Helio G81 ULTRA (12nm) - RAM 3Go - Stockage : 64 Go - Caméra principale : 13MP (f/2.2) AF - Caméra frontale : 5MP (f/2.2) - Capacité de la batterie : 5000 mAh - Wi-Fi - Bluetooth 5.1 - Système d'exploitation : Android 15 (édition Go) - Réseau 4G - Protection contre la poussière et l'eau (écla",https://www.tunisianet.com.tn/smartphone-tunisie/88665-smartphone-honor-play10-3go-64go-4g-black.html
Smartphone Infinix SMART 10 4G / 4 Go / 128 Go / Noir,Infinix,SMART10-4-128G-BK,319.000,4.0,128,5000.0,6.67,8.0,8.0,4G,Android 15,Octa Core,Noir,1 an,Oui,"Smartphone Infinix SMART 10 4G / 4 Go / 128 Go / Noir [SMART10-4-128G-BK] Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 4 Go - Stockage : 128 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP",https://www.tunisianet.com.tn/smartphone-tunisie/87270-smartphone-infinix-smart-10-4g-3-go-64-go-noir.html
Smartphone Infinix SMART 10 4G / 4 Go / 128 Go / Bleu,Infinix,SMART10-4-128G-BL,319.000,4.0,128,5000.0,6.67,8.0,8.0,4G,Android 15,Octa Core,Bleu,1 an,Oui,"Smartphone Infinix SMART 10 4G / 4 Go / 128 Go / Bleu [SMART10-4-128G-BL] Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 4 Go - Stockage : 128 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP",https://www.tunisianet.com.tn/smartphone-tunisie/87283-smartphone-infinix-smart-10-4g-3-go-64-go-noir.html
Smartphone Itel S23 / 4 Go / 128 GO / Blanc,Itel mobile,ITEL-S23-4/128-WH,319.000,4.0,4,5000.0,6.0,50.0,,4G,Android 11,Octa Core,Blanc,1 an,Oui,"Smartphone Itel S23 / 4 Go / 128 GO / Blanc [ITEL-S23-4/128-WH] Écran 6.6"" IPS LCD (720x1600 pixels) - Processeur: Octa Core - Android 11 - Mémoire 4Go ( étendue jusqu'à 8Go) - Stockage 128Go - Appareil Photo Arrière: 50.0 MP - Appareil Photo Avant: 8.0 MP - Connectivité: 4G, Wifi et Bluetooth 5.0 - Capacité de Batterie: 5000mAh - Couleur: Blanc - Garantie 1 an En stock 319,000 DT Prix Ajouter au panier Favoris Comparer Disponibilité Boutique Tunis Sousse Sfax Tunis Drive-IN 319,000 DT Prix En s",https://www.tunisianet.com.tn/smartphone-tunisie/64983-smartphone-itel-s23-4-go-128-go-blanc.html
